country,year,status,country_iso,freedom_status,sub_indicator,score,sub_indicator_text,sub_index_group
South Korea,2020,PF,KOR,Partly free,c2,2,Criminalised online activities,Violation of user rights
South Korea,2020,PF,KOR,Partly free,c3,3,Individuals penalised,Violation of user rights
South Korea,2020,PF,KOR,Partly free,c4,2,Restricted anonymous communication,Violation of user rights
South Korea,2020,PF,KOR,Partly free,c5,2,State infringement of privacy,Violation of user rights
South Korea,2020,PF,KOR,Partly free,c6,3,Data monitoring and retention,Violation of user rights
South Korea,2020,PF,KOR,Partly free,c7,3,Extralegal intimidation,Violation of user rights
South Korea,2020,PF,KOR,Partly free,c8,2,Cyberattacks,Violation of user rights
South Korea,2020,PF,KOR,Partly free,c_violations_of_user_rights,20,Violations of user rights,aggregation
South Korea,2020,PF,KOR,Partly free,total_country_score,66,Country Score,aggregation
South Korea,2019,PF,KOR,Partly free,a1,6,Infrastructural limitations,Obstructions to access
South Korea,2019,PF,KOR,Partly free,a2,3,Internet accesibility,Obstructions to access
South Korea,2019,PF,KOR,Partly free,a3,6,Government restrictions,Obstructions to access
South Korea,2019,PF,KOR,Partly free,a4,5,Service provider diversity,Obstructions to access
South Korea,2019,PF,KOR,Partly free,a5,2,Regulatory failure,Obstructions to access
South Korea,2019,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2019,PF,KOR,Partly free,b1,3,Blocked content,Limits on content
South Korea,2019,PF,KOR,Partly free,b2,2,Forced content deletion,Limits on content
South Korea,2019,PF,KOR,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
South Korea,2019,PF,KOR,Partly free,b4,3,Self-censorship,Limits on content
South Korea,2019,PF,KOR,Partly free,b5,1,Information control and manipulation,Limits on content
South Korea,2019,PF,KOR,Partly free,b6,3,Constraints on publishing,Limits on content
South Korea,2019,PF,KOR,Partly free,b7,3,Lack diversity and reliability,Limits on content
South Korea,2019,PF,KOR,Partly free,b8,6,Constraints on communities,Limits on content
South Korea,2019,PF,KOR,Partly free,b_limits_on_content,23,Limits on content,aggregation
South Korea,2019,PF,KOR,Partly free,c1,3,Legal protections,Violation of user rights
South Korea,2019,PF,KOR,Partly free,c2,2,Criminalised online activities,Violation of user rights
South Korea,2019,PF,KOR,Partly free,c3,2,Individuals penalised,Violation of user rights
South Korea,2019,PF,KOR,Partly free,c4,2,Restricted anonymous communication,Violation of user rights
South Korea,2019,PF,KOR,Partly free,c5,2,State infringement of privacy,Violation of user rights
South Korea,2019,PF,KOR,Partly free,c6,3,Data monitoring and retention,Violation of user rights
South Korea,2019,PF,KOR,Partly free,c7,3,Extralegal intimidation,Violation of user rights
South Korea,2019,PF,KOR,Partly free,c8,2,Cyberattacks,Violation of user rights
South Korea,2019,PF,KOR,Partly free,c_violations_of_user_rights,19,Violations of user rights,aggregation
South Korea,2019,PF,KOR,Partly free,total_country_score,64,Country Score,aggregation
South Korea,2018,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2018,PF,KOR,Partly free,b_limits_on_content,22,Limits on content,aggregation
South Korea,2018,PF,KOR,Partly free,c_violations_of_user_rights,20,Violations of user rights,aggregation
South Korea,2018,PF,KOR,Partly free,total_country_score,64,Country Score,aggregation
South Korea,2017,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2017,PF,KOR,Partly free,b_limits_on_content,22,Limits on content,aggregation
South Korea,2017,PF,KOR,Partly free,c_violations_of_user_rights,21,Violations of user rights,aggregation
South Korea,2017,PF,KOR,Partly free,total_country_score,65,Country Score,aggregation
South Korea,2016,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2016,PF,KOR,Partly free,b_limits_on_content,20,Limits on content,aggregation
South Korea,2016,PF,KOR,Partly free,c_violations_of_user_rights,22,Violations of user rights,aggregation
South Korea,2016,PF,KOR,Partly free,total_country_score,64,Country Score,aggregation
South Korea,2015,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2015,PF,KOR,Partly free,b_limits_on_content,21,Limits on content,aggregation
South Korea,2015,PF,KOR,Partly free,c_violations_of_user_rights,23,Violations of user rights,aggregation
South Korea,2015,PF,KOR,Partly free,total_country_score,66,Country Score,aggregation
South Korea,2014,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2014,PF,KOR,Partly free,b_limits_on_content,21,Limits on content,aggregation
South Korea,2014,PF,KOR,Partly free,c_violations_of_user_rights,24,Violations of user rights,aggregation
South Korea,2014,PF,KOR,Partly free,total_country_score,67,Country Score,aggregation
South Korea,2013,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2013,PF,KOR,Partly free,b_limits_on_content,22,Limits on content,aggregation
South Korea,2013,PF,KOR,Partly free,c_violations_of_user_rights,24,Violations of user rights,aggregation
South Korea,2013,PF,KOR,Partly free,total_country_score,68,Country Score,aggregation
South Korea,2012,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2012,PF,KOR,Partly free,b_limits_on_content,23,Limits on content,aggregation
South Korea,2012,PF,KOR,Partly free,c_violations_of_user_rights,21,Violations of user rights,aggregation
South Korea,2012,PF,KOR,Partly free,total_country_score,66,Country Score,aggregation
South Korea,2011,PF,KOR,Partly free,a_obstacles_to_access,22,Obstacles to access,aggregation
South Korea,2011,PF,KOR,Partly free,b_limits_on_content,23,Limits on content,aggregation
South Korea,2011,PF,KOR,Partly free,c_violations_of_user_rights,23,Violations of user rights,aggregation
South Korea,2011,PF,KOR,Partly free,total_country_score,68,Country Score,aggregation
Sri Lanka,2023,PF,LKA,Partly free,a1,3,Infrastructural limitations,Obstructions to access
Sri Lanka,2023,PF,LKA,Partly free,a2,1,Internet accesibility,Obstructions to access
Sri Lanka,2023,PF,LKA,Partly free,a3,5,Government restrictions,Obstructions to access
Sri Lanka,2023,PF,LKA,Partly free,a4,3,Service provider diversity,Obstructions to access
Sri Lanka,2023,PF,LKA,Partly free,a5,0,Regulatory failure,Obstructions to access
Sri Lanka,2023,PF,LKA,Partly free,a_obstacles_to_access,12,Obstacles to access,aggregation
Sri Lanka,2023,PF,LKA,Partly free,b1,4,Blocked content,Limits on content
Sri Lanka,2023,PF,LKA,Partly free,b2,3,Forced content deletion,Limits on content
Sri Lanka,2023,PF,LKA,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
Sri Lanka,2023,PF,LKA,Partly free,b4,2,Self-censorship,Limits on content
Sri Lanka,2023,PF,LKA,Partly free,b5,2,Information control and manipulation,Limits on content
Sri Lanka,2023,PF,LKA,Partly free,b6,2,Constraints on publishing,Limits on content
Sri Lanka,2023,PF,LKA,Partly free,b7,3,Lack diversity and reliability,Limits on content
Sri Lanka,2023,PF,LKA,Partly free,b8,4,Constraints on communities,Limits on content
Sri Lanka,2023,PF,LKA,Partly free,b_limits_on_content,22,Limits on content,aggregation
Sri Lanka,2023,PF,LKA,Partly free,c1,2,Legal protections,Violation of user rights
Sri Lanka,2023,PF,LKA,Partly free,c2,1,Criminalised online activities,Violation of user rights
Sri Lanka,2023,PF,LKA,Partly free,c3,3,Individuals penalised,Violation of user rights
Sri Lanka,2023,PF,LKA,Partly free,c4,2,Restricted anonymous communication,Violation of user rights
Sri Lanka,2023,PF,LKA,Partly free,c5,2,State infringement of privacy,Violation of user rights
Sri Lanka,2023,PF,LKA,Partly free,c6,3,Data monitoring and retention,Violation of user rights
Sri Lanka,2023,PF,LKA,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Sri Lanka,2023,PF,LKA,Partly free,c8,2,Cyberattacks,Violation of user rights
Sri Lanka,2023,PF,LKA,Partly free,c_violations_of_user_rights,18,Violations of user rights,aggregation
Sri Lanka,2023,PF,LKA,Partly free,total_country_score,52,Country Score,aggregation
Sri Lanka,2022,PF,LKA,Partly free,a1,2,Infrastructural limitations,Obstructions to access
Sri Lanka,2022,PF,LKA,Partly free,a2,1,Internet accesibility,Obstructions to access
Sri Lanka,2022,PF,LKA,Partly free,a3,3,Government restrictions,Obstructions to access
Sri Lanka,2022,PF,LKA,Partly free,a4,3,Service provider diversity,Obstructions to access
Sri Lanka,2022,PF,LKA,Partly free,a5,0,Regulatory failure,Obstructions to access
Sri Lanka,2022,PF,LKA,Partly free,a_obstacles_to_access,9,Obstacles to access,aggregation
Sri Lanka,2022,PF,LKA,Partly free,b1,4,Blocked content,Limits on content
Sri Lanka,2022,PF,LKA,Partly free,b2,3,Forced content deletion,Limits on content
Sri Lanka,2022,PF,LKA,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
Sri Lanka,2022,PF,LKA,Partly free,b4,2,Self-censorship,Limits on content
Sri Lanka,2022,PF,LKA,Partly free,b5,2,Information control and manipulation,Limits on content
Sri Lanka,2022,PF,LKA,Partly free,b6,2,Constraints on publishing,Limits on content
Sri Lanka,2022,PF,LKA,Partly free,b7,3,Lack diversity and reliability,Limits on content
Sri Lanka,2022,PF,LKA,Partly free,b8,4,Constraints on communities,Limits on content
Sri Lanka,2022,PF,LKA,Partly free,b_limits_on_content,22,Limits on content,aggregation
Sri Lanka,2022,PF,LKA,Partly free,c1,2,Legal protections,Violation of user rights
Sri Lanka,2022,PF,LKA,Partly free,c2,1,Criminalised online activities,Violation of user rights
Sri Lanka,2022,PF,LKA,Partly free,c3,3,Individuals penalised,Violation of user rights
Sri Lanka,2022,PF,LKA,Partly free,c4,2,Restricted anonymous communication,Violation of user rights
Sri Lanka,2022,PF,LKA,Partly free,c5,2,State infringement of privacy,Violation of user rights
Sri Lanka,2022,PF,LKA,Partly free,c6,3,Data monitoring and retention,Violation of user rights
Sri Lanka,2022,PF,LKA,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Sri Lanka,2022,PF,LKA,Partly free,c8,1,Cyberattacks,Violation of user rights
Sri Lanka,2022,PF,LKA,Partly free,c_violations_of_user_rights,17,Violations of user rights,aggregation
Sri Lanka,2022,PF,LKA,Partly free,total_country_score,48,Country Score,aggregation
Sri Lanka,2021,PF,LKA,Partly free,a1,3,Infrastructural limitations,Obstructions to access
Sri Lanka,2021,PF,LKA,Partly free,a2,1,Internet accesibility,Obstructions to access
Sri Lanka,2021,PF,LKA,Partly free,a3,4,Government restrictions,Obstructions to access
Sri Lanka,2021,PF,LKA,Partly free,a4,3,Service provider diversity,Obstructions to access
Sri Lanka,2021,PF,LKA,Partly free,a5,0,Regulatory failure,Obstructions to access
Sri Lanka,2021,PF,LKA,Partly free,a_obstacles_to_access,11,Obstacles to access,aggregation
Sri Lanka,2021,PF,LKA,Partly free,b1,4,Blocked content,Limits on content
Sri Lanka,2021,PF,LKA,Partly free,b2,3,Forced content deletion,Limits on content
Sri Lanka,2021,PF,LKA,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
Sri Lanka,2021,PF,LKA,Partly free,b4,2,Self-censorship,Limits on content
Sri Lanka,2021,PF,LKA,Partly free,b5,2,Information control and manipulation,Limits on content
Sri Lanka,2021,PF,LKA,Partly free,b6,2,Constraints on publishing,Limits on content
Sri Lanka,2021,PF,LKA,Partly free,b7,3,Lack diversity and reliability,Limits on content
Sri Lanka,2021,PF,LKA,Partly free,b8,5,Constraints on communities,Limits on content
Sri Lanka,2021,PF,LKA,Partly free,b_limits_on_content,23,Limits on content,aggregation
Sri Lanka,2021,PF,LKA,Partly free,c1,2,Legal protections,Violation of user rights
Sri Lanka,2021,PF,LKA,Partly free,c2,1,Criminalised online activities,Violation of user rights
Sri Lanka,2021,PF,LKA,Partly free,c3,3,Individuals penalised,Violation of user rights
Sri Lanka,2021,PF,LKA,Partly free,c4,2,Restricted anonymous communication,Violation of user rights
Sri Lanka,2021,PF,LKA,Partly free,c5,2,State infringement of privacy,Violation of user rights
Sri Lanka,2021,PF,LKA,Partly free,c6,3,Data monitoring and retention,Violation of user rights
Sri Lanka,2021,PF,LKA,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Sri Lanka,2021,PF,LKA,Partly free,c8,1,Cyberattacks,Violation of user rights
Sri Lanka,2021,PF,LKA,Partly free,c_violations_of_user_rights,17,Violations of user rights,aggregation
Sri Lanka,2021,PF,LKA,Partly free,total_country_score,51,Country Score,aggregation
Sri Lanka,2020,PF,LKA,Partly free,a1,4,Infrastructural limitations,Obstructions to access
Sri Lanka,2020,PF,LKA,Partly free,a2,1,Internet accesibility,Obstructions to access
Sri Lanka,2020,PF,LKA,Partly free,a3,4,Government restrictions,Obstructions to access
Sri Lanka,2020,PF,LKA,Partly free,a4,3,Service provider diversity,Obstructions to access
Sri Lanka,2020,PF,LKA,Partly free,a5,0,Regulatory failure,Obstructions to access
Sri Lanka,2020,PF,LKA,Partly free,a_obstacles_to_access,12,Obstacles to access,aggregation
Sri Lanka,2020,PF,LKA,Partly free,b1,4,Blocked content,Limits on content
Sri Lanka,2020,PF,LKA,Partly free,b2,3,Forced content deletion,Limits on content
Sri Lanka,2020,PF,LKA,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
Sri Lanka,2020,PF,LKA,Partly free,b4,2,Self-censorship,Limits on content
Sri Lanka,2020,PF,LKA,Partly free,b5,2,Information control and manipulation,Limits on content
Sri Lanka,2020,PF,LKA,Partly free,b6,2,Constraints on publishing,Limits on content
Sri Lanka,2020,PF,LKA,Partly free,b7,3,Lack diversity and reliability,Limits on content
Sri Lanka,2020,PF,LKA,Partly free,b8,4,Constraints on communities,Limits on content
Sri Lanka,2020,PF,LKA,Partly free,b_limits_on_content,22,Limits on content,aggregation
Sri Lanka,2020,PF,LKA,Partly free,c1,2,Legal protections,Violation of user rights
Sri Lanka,2020,PF,LKA,Partly free,c2,1,Criminalised online activities,Violation of user rights
Sri Lanka,2020,PF,LKA,Partly free,c3,3,Individuals penalised,Violation of user rights
Sri Lanka,2020,PF,LKA,Partly free,c4,2,Restricted anonymous communication,Violation of user rights
Sri Lanka,2020,PF,LKA,Partly free,c5,2,State infringement of privacy,Violation of user rights
Sri Lanka,2020,PF,LKA,Partly free,c6,3,Data monitoring and retention,Violation of user rights
Sri Lanka,2020,PF,LKA,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Sri Lanka,2020,PF,LKA,Partly free,c8,2,Cyberattacks,Violation of user rights
Sri Lanka,2020,PF,LKA,Partly free,c_violations_of_user_rights,18,Violations of user rights,aggregation
Sri Lanka,2020,PF,LKA,Partly free,total_country_score,52,Country Score,aggregation
Sri Lanka,2019,PF,LKA,Partly free,a1,4,Infrastructural limitations,Obstructions to access
Sri Lanka,2019,PF,LKA,Partly free,a2,1,Internet accesibility,Obstructions to access
Sri Lanka,2019,PF,LKA,Partly free,a3,2,Government restrictions,Obstructions to access
Sri Lanka,2019,PF,LKA,Partly free,a4,3,Service provider diversity,Obstructions to access
Sri Lanka,2019,PF,LKA,Partly free,a5,0,Regulatory failure,Obstructions to access
Sri Lanka,2019,PF,LKA,Partly free,a_obstacles_to_access,10,Obstacles to access,aggregation
Sri Lanka,2019,PF,LKA,Partly free,b1,3,Blocked content,Limits on content
Sri Lanka,2019,PF,LKA,Partly free,b2,3,Forced content deletion,Limits on content
Sri Lanka,2019,PF,LKA,Partly free,b3,2,"Opaque, unacccountable procedures",Limits on content
Sri Lanka,2019,PF,LKA,Partly free,b4,2,Self-censorship,Limits on content
Sri Lanka,2019,PF,LKA,Partly free,b5,3,Information control and manipulation,Limits on content
Sri Lanka,2019,PF,LKA,Partly free,b6,2,Constraints on publishing,Limits on content
Sri Lanka,2019,PF,LKA,Partly free,b7,3,Lack diversity and reliability,Limits on content
Sri Lanka,2019,PF,LKA,Partly free,b8,4,Constraints on communities,Limits on content
Sri Lanka,2019,PF,LKA,Partly free,b_limits_on_content,22,Limits on content,aggregation
Sri Lanka,2019,PF,LKA,Partly free,c1,1,Legal protections,Violation of user rights
Sri Lanka,2019,PF,LKA,Partly free,c2,1,Criminalised online activities,Violation of user rights
Sri Lanka,2019,PF,LKA,Partly free,c3,3,Individuals penalised,Violation of user rights
Sri Lanka,2019,PF,LKA,Partly free,c4,2,Restricted anonymous communication,Violation of user rights
Sri Lanka,2019,PF,LKA,Partly free,c5,2,State infringement of privacy,Violation of user rights
Sri Lanka,2019,PF,LKA,Partly free,c6,3,Data monitoring and retention,Violation of user rights
Sri Lanka,2019,PF,LKA,Partly free,c7,3,Extralegal intimidation,Violation of user rights
Sri Lanka,2019,PF,LKA,Partly free,c8,2,Cyberattacks,Violation of user rights
Sri Lanka,2019,PF,LKA,Partly free,c_violations_of_user_rights,17,Violations of user rights,aggregation
Sri Lanka,2019,PF,LKA,Partly free,total_country_score,49,Country Score,aggregation
Sri Lanka,2018,PF,LKA,Partly free,a_obstacles_to_access,10,Obstacles to access,aggregation
Sri Lanka,2018,PF,LKA,Partly free,b_limits_on_content,22,Limits on content,aggregation
Sri Lanka,2018,PF,LKA,Partly free,c_violations_of_user_rights,21,Violations of user rights,aggregation
Sri Lanka,2018,PF,LKA,Partly free,total_country_score,53,Country Score,aggregation
Sri Lanka,2017,PF,LKA,Partly free,a_obstacles_to_access,12,Obstacles to access,aggregation
Sri Lanka,2017,PF,LKA,Partly free,b_limits_on_content,23,Limits on content,aggregation
Sri Lanka,2017,PF,LKA,Partly free,c_violations_of_user_rights,22,Violations of user rights,aggregation
Sri Lanka,2017,PF,LKA,Partly free,total_country_score,57,Country Score,aggregation
Sri Lanka,2016,PF,LKA,Partly free,a_obstacles_to_access,11,Obstacles to access,aggregation
Sri Lanka,2016,PF,LKA,Partly free,b_limits_on_content,23,Limits on content,aggregation
Sri Lanka,2016,PF,LKA,Partly free,c_violations_of_user_rights,22,Violations of user rights,aggregation
Sri Lanka,2016,PF,LKA,Partly free,total_country_score,56,Country Score,aggregation
Sri Lanka,2015,PF,LKA,Partly free,a_obstacles_to_access,11,Obstacles to access,aggregation
Sri Lanka,2015,PF,LKA,Partly free,b_limits_on_content,22,Limits on content,aggregation
Sri Lanka,2015,PF,LKA,Partly free,c_violations_of_user_rights,20,Violations of user rights,aggregation
Sri Lanka,2015,PF,LKA,Partly free,total_country_score,53,Country Score,aggregation
Sri Lanka,2014,PF,LKA,Partly free,a_obstacles_to_access,10,Obstacles to access,aggregation
Sri Lanka,2014,PF,LKA,Partly free,b_limits_on_content,15,Limits on content,aggregation
Sri Lanka,2014,PF,LKA,Partly free,c_violations_of_user_rights,17,Violations of user rights,aggregation
Sri Lanka,2014,PF,LKA,Partly free,total_country_score,42,Country Score,aggregation
Sri Lanka,2013,PF,LKA,Partly free,a_obstacles_to_access,10,Obstacles to access,aggregation
Sri Lanka,2013,PF,LKA,Partly free,b_limits_on_content,15,Limits on content,aggregation
Sri Lanka,2013,PF,LKA,Partly free,c_violations_of_user_rights,17,Violations of user rights,aggregation
Sri Lanka,2013,PF,LKA,Partly free,total_country_score,42,Country Score,aggregation
Sri Lanka,2012,PF,LKA,Partly free,a_obstacles_to_access,9,Obstacles to access,aggregation
Sri Lanka,2012,PF,LKA,Partly free,b_limits_on_content,17,Limits on content,aggregation
Sri Lanka,2012,PF,LKA,Partly free,c_violations_of_user_rights,19,Violations of user rights,aggregation
Sri Lanka,2012,PF,LKA,Partly free,total_country_score,45,Country Score,aggregation
Thailand,2023,NF,THA,Not free,a1,5,Infrastructural limitations,Obstructions to access
Thailand,2023,NF,THA,Not free,a2,2,Internet accesibility,Obstructions to access
Thailand,2023,NF,THA,Not free,a3,5,Government restrictions,Obstructions to access
Thailand,2023,NF,THA,Not free,a4,4,Service provider diversity,Obstructions to access
Thailand,2023,NF,THA,Not free,a5,0,Regulatory failure,Obstructions to access
Thailand,2023,NF,THA,Not free,a_obstacles_to_access,16,Obstacles to access,aggregation
Thailand,2023,NF,THA,Not free,b1,3,Blocked content,Limits on content
Thailand,2023,NF,THA,Not free,b2,1,Forced content deletion,Limits on content
Thailand,2023,NF,THA,Not free,b3,1,"Opaque, unacccountable procedures",Limits on content
Thailand,2023,NF,THA,Not free,b4,1,Self-censorship,Limits on content
Thailand,2023,NF,THA,Not free,b5,1,Information control and manipulation,Limits on content
Thailand,2023,NF,THA,Not free,b6,2,Constraints on publishing,Limits on content
Thailand,2023,NF,THA,Not free,b7,2,Lack diversity and reliability,Limits on content
Thailand,2023,NF,THA,Not free,b8,3,Constraints on communities,Limits on content
Thailand,2023,NF,THA,Not free,b_limits_on_content,14,Limits on content,aggregation
Thailand,2023,NF,THA,Not free,c1,1,Legal protections,Violation of user rights
Thailand,2023,NF,THA,Not free,c2,0,Criminalised online activities,Violation of user rights
Thailand,2023,NF,THA,Not free,c3,0,Individuals penalised,Violation of user rights
Thailand,2023,NF,THA,Not free,c4,2,Restricted anonymous communication,Violation of user rights
Thailand,2023,NF,THA,Not free,c5,1,State infringement of privacy,Violation of user rights
Thailand,2023,NF,THA,Not free,c6,1,Data monitoring and retention,Violation of user rights
Thailand,2023,NF,THA,Not free,c7,2,Extralegal intimidation,Violation of user rights
Thailand,2023,NF,THA,Not free,c8,2,Cyberattacks,Violation of user rights
Thailand,2023,NF,THA,Not free,c_violations_of_user_rights,9,Violations of user rights,aggregation
Thailand,2023,NF,THA,Not free,total_country_score,39,Country Score,aggregation
Thailand,2022,NF,THA,Not free,a1,5,Infrastructural limitations,Obstructions to access
Thailand,2022,NF,THA,Not free,a2,2,Internet accesibility,Obstructions to access
Thailand,2022,NF,THA,Not free,a3,5,Government restrictions,Obstructions to access
Thailand,2022,NF,THA,Not free,a4,4,Service provider diversity,Obstructions to access
Thailand,2022,NF,THA,Not free,a5,0,Regulatory failure,Obstructions to access
Thailand,2022,NF,THA,Not free,a_obstacles_to_access,16,Obstacles to access,aggregation
Thailand,2022,NF,THA,Not free,b1,3,Blocked content,Limits on content
Thailand,2022,NF,THA,Not free,b2,1,Forced content deletion,Limits on content
Thailand,2022,NF,THA,Not free,b3,1,"Opaque, unacccountable procedures",Limits on content
Thailand,2022,NF,THA,Not free,b4,1,Self-censorship,Limits on content
Thailand,2022,NF,THA,Not free,b5,1,Information control and manipulation,Limits on content
Thailand,2022,NF,THA,Not free,b6,2,Constraints on publishing,Limits on content
Thailand,2022,NF,THA,Not free,b7,2,Lack diversity and reliability,Limits on content
Thailand,2022,NF,THA,Not free,b8,3,Constraints on communities,Limits on content
Thailand,2022,NF,THA,Not free,b_limits_on_content,14,Limits on content,aggregation
Thailand,2022,NF,THA,Not free,c1,0,Legal protections,Violation of user rights
Thailand,2022,NF,THA,Not free,c2,0,Criminalised online activities,Violation of user rights
Thailand,2022,NF,THA,Not free,c3,1,Individuals penalised,Violation of user rights
Thailand,2022,NF,THA,Not free,c4,2,Restricted anonymous communication,Violation of user rights
Thailand,2022,NF,THA,Not free,c5,1,State infringement of privacy,Violation of user rights
Thailand,2022,NF,THA,Not free,c6,1,Data monitoring and retention,Violation of user rights
Thailand,2022,NF,THA,Not free,c7,2,Extralegal intimidation,Violation of user rights
Thailand,2022,NF,THA,Not free,c8,2,Cyberattacks,Violation of user rights
Thailand,2022,NF,THA,Not free,c_violations_of_user_rights,9,Violations of user rights,aggregation
Thailand,2022,NF,THA,Not free,total_country_score,39,Country Score,aggregation
Thailand,2021,NF,THA,Not free,a1,5,Infrastructural limitations,Obstructions to access
Thailand,2021,NF,THA,Not free,a2,2,Internet accesibility,Obstructions to access
Thailand,2021,NF,THA,Not free,a3,5,Government restrictions,Obstructions to access
Thailand,2021,NF,THA,Not free,a4,4,Service provider diversity,Obstructions to access
Thailand,2021,NF,THA,Not free,a5,0,Regulatory failure,Obstructions to access
Thailand,2021,NF,THA,Not free,a_obstacles_to_access,16,Obstacles to access,aggregation
Thailand,2021,NF,THA,Not free,b1,3,Blocked content,Limits on content
Thailand,2021,NF,THA,Not free,b2,0,Forced content deletion,Limits on content
Thailand,2021,NF,THA,Not free,b3,1,"Opaque, unacccountable procedures",Limits on content
Thailand,2021,NF,THA,Not free,b4,1,Self-censorship,Limits on content
Thailand,2021,NF,THA,Not free,b5,1,Information control and manipulation,Limits on content
Thailand,2021,NF,THA,Not free,b6,2,Constraints on publishing,Limits on content
Thailand,2021,NF,THA,Not free,b7,2,Lack diversity and reliability,Limits on content
Thailand,2021,NF,THA,Not free,b8,3,Constraints on communities,Limits on content
Thailand,2021,NF,THA,Not free,b_limits_on_content,13,Limits on content,aggregation
Thailand,2021,NF,THA,Not free,c1,0,Legal protections,Violation of user rights
Thailand,2021,NF,THA,Not free,c2,0,Criminalised online activities,Violation of user rights
Thailand,2021,NF,THA,Not free,c3,0,Individuals penalised,Violation of user rights
Thailand,2021,NF,THA,Not free,c4,2,Restricted anonymous communication,Violation of user rights
Thailand,2021,NF,THA,Not free,c5,1,State infringement of privacy,Violation of user rights
Thailand,2021,NF,THA,Not free,c6,1,Data monitoring and retention,Violation of user rights
Thailand,2021,NF,THA,Not free,c7,1,Extralegal intimidation,Violation of user rights
Thailand,2021,NF,THA,Not free,c8,2,Cyberattacks,Violation of user rights
Thailand,2021,NF,THA,Not free,c_violations_of_user_rights,7,Violations of user rights,aggregation
Thailand,2021,NF,THA,Not free,total_country_score,36,Country Score,aggregation
Thailand,2020,NF,THA,Not free,a1,5,Infrastructural limitations,Obstructions to access
Thailand,2020,NF,THA,Not free,a2,2,Internet accesibility,Obstructions to access
Thailand,2020,NF,THA,Not free,a3,5,Government restrictions,Obstructions to access
Thailand,2020,NF,THA,Not free,a4,4,Service provider diversity,Obstructions to access
Thailand,2020,NF,THA,Not free,a5,0,Regulatory failure,Obstructions to access
Thailand,2020,NF,THA,Not free,a_obstacles_to_access,16,Obstacles to access,aggregation
Thailand,2020,NF,THA,Not free,b1,3,Blocked content,Limits on content
Thailand,2020,NF,THA,Not free,b2,0,Forced content deletion,Limits on content
Thailand,2020,NF,THA,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
Thailand,2020,NF,THA,Not free,b4,1,Self-censorship,Limits on content
Thailand,2020,NF,THA,Not free,b5,1,Information control and manipulation,Limits on content
Thailand,2020,NF,THA,Not free,b6,2,Constraints on publishing,Limits on content
Thailand,2020,NF,THA,Not free,b7,2,Lack diversity and reliability,Limits on content
Thailand,2020,NF,THA,Not free,b8,3,Constraints on communities,Limits on content
Thailand,2020,NF,THA,Not free,b_limits_on_content,12,Limits on content,aggregation
Thailand,2020,NF,THA,Not free,c1,0,Legal protections,Violation of user rights
Thailand,2020,NF,THA,Not free,c2,0,Criminalised online activities,Violation of user rights
Thailand,2020,NF,THA,Not free,c3,1,Individuals penalised,Violation of user rights
Thailand,2020,NF,THA,Not free,c4,2,Restricted anonymous communication,Violation of user rights
Thailand,2020,NF,THA,Not free,c5,1,State infringement of privacy,Violation of user rights
Thailand,2020,NF,THA,Not free,c6,1,Data monitoring and retention,Violation of user rights
Thailand,2020,NF,THA,Not free,c7,0,Extralegal intimidation,Violation of user rights
Thailand,2020,NF,THA,Not free,c8,2,Cyberattacks,Violation of user rights
Thailand,2020,NF,THA,Not free,c_violations_of_user_rights,7,Violations of user rights,aggregation
Thailand,2020,NF,THA,Not free,total_country_score,35,Country Score,aggregation
Thailand,2019,NF,THA,Not free,a1,5,Infrastructural limitations,Obstructions to access
Thailand,2019,NF,THA,Not free,a2,2,Internet accesibility,Obstructions to access
Thailand,2019,NF,THA,Not free,a3,5,Government restrictions,Obstructions to access
Thailand,2019,NF,THA,Not free,a4,4,Service provider diversity,Obstructions to access
Thailand,2019,NF,THA,Not free,a5,0,Regulatory failure,Obstructions to access
Thailand,2019,NF,THA,Not free,a_obstacles_to_access,16,Obstacles to access,aggregation
Thailand,2019,NF,THA,Not free,b1,3,Blocked content,Limits on content
Thailand,2019,NF,THA,Not free,b2,0,Forced content deletion,Limits on content
Thailand,2019,NF,THA,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
