id,reference_code,date,location,district,divisional_secretariat,brief_of_incident,key_perpetrators,perpetrators_religious_affiliation,police_action,government_officials_action,legality_of_place_of_worship,x15,type_of_incident,primary_target
871,14/Feb/E12,2014-02-20T00:00:00Z,Balangoda,Ratnapura,NA,The pastor of the Assemblies of God Church is requested to appear at the police station for an inquiry. At the inquiry 2 Buddhist monks demanded that the pastor stop all religious worship activities. The OIC also demanded that the pastor stop all religious activities since the area Buddhist monks were not in favor of the church. The OIC quoted the 2008 Circular issued by the Ministry of Buddha Sasana and Religious Affairs and stated that the pastor did not have Ministry approval to continue religious worship activities,Institution or public servant,Unknown or unverifiable,Absent/unknown,Actively or tacitly involved,Deemed illegal/unauthorised,NA,Discriminatory practice or action,Place of worship
872,14/Feb/E13,2014-02-24T00:00:00Z,Mamadalla,Hambantota,NA,"Buddhist monks held a protest against the Assemblies of God Church, where they held banners saying “do not send your children to the Sunday school.” Handbills were distributed labelling Christians as fundamentalists. One week prior to the protest, the pastor received information of a threat of an attack on his church. The pastor also received information that village Buddhist monks were visiting houses encouraging people to attend the protest and to rise up against the activities of the pastor. The pastor received a phone call from an official of the Criminal Investigation Department (CID) that day informing him of the protest.",Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Absent/unknown,Deemed illegal/unauthorised,NA,Discriminatory practice or action,Place of worship
873,14/Feb/E14,2014-02-25T00:00:00Z,Naula,Matale,NA,"A mob of around 30 people led by members of the Hindu temple committee and the Rural Development Authority forcibly entered the  premises of the Foursquare church while the Sunday worship service was in progress. Previously, leaders of the Hindu temple committee had requested Christians in the village to hand over Rs. 1500.00 as a donation to the Hindu temple fund. The mob, however, was angered that village Christians were not contributing towards the fund and accused the pastor of influencing the Christians to do so. The mob demanded that each Christian family should mandatorily contribute toward the Hindu temple fund. The pastor immediately alerted the area police station about the incident. The Officer in Charge of the area police station then arrived and stated that no person should be forced to contribute money towards any fund.",Religious institution or clergy,Buddhist,Present and intervene,Absent/unknown,N/A,NA,Hate Speech/Campaign,Local community
873,14/Feb/E14,2014-02-25T00:00:00Z,Naula,Matale,NA,"A mob of around 30 people led by members of the Hindu temple committee and the Rural Development Authority forcibly entered the  premises of the Foursquare church while the Sunday worship service was in progress. Previously, leaders of the Hindu temple committee had requested Christians in the village to hand over Rs. 1500.00 as a donation to the Hindu temple fund. The mob, however, was angered that village Christians were not contributing towards the fund and accused the pastor of influencing the Christians to do so. The mob demanded that each Christian family should mandatorily contribute toward the Hindu temple fund. The pastor immediately alerted the area police station about the incident. The Officer in Charge of the area police station then arrived and stated that no person should be forced to contribute money towards any fund.",Religious institution or clergy,Buddhist,Present and intervene,Absent/unknown,N/A,NA,Hate Speech/Campaign,Institutions
873,14/Feb/E14,2014-02-25T00:00:00Z,Naula,Matale,NA,"A mob of around 30 people led by members of the Hindu temple committee and the Rural Development Authority forcibly entered the  premises of the Foursquare church while the Sunday worship service was in progress. Previously, leaders of the Hindu temple committee had requested Christians in the village to hand over Rs. 1500.00 as a donation to the Hindu temple fund. The mob, however, was angered that village Christians were not contributing towards the fund and accused the pastor of influencing the Christians to do so. The mob demanded that each Christian family should mandatorily contribute toward the Hindu temple fund. The pastor immediately alerted the area police station about the incident. The Officer in Charge of the area police station then arrived and stated that no person should be forced to contribute money towards any fund.",Religious institution or clergy,Buddhist,Present and intervene,Absent/unknown,N/A,NA,Hate Speech/Campaign,Clergy
873,14/Feb/E14,2014-02-25T00:00:00Z,Naula,Matale,NA,"A mob of around 30 people led by members of the Hindu temple committee and the Rural Development Authority forcibly entered the  premises of the Foursquare church while the Sunday worship service was in progress. Previously, leaders of the Hindu temple committee had requested Christians in the village to hand over Rs. 1500.00 as a donation to the Hindu temple fund. The mob, however, was angered that village Christians were not contributing towards the fund and accused the pastor of influencing the Christians to do so. The mob demanded that each Christian family should mandatorily contribute toward the Hindu temple fund. The pastor immediately alerted the area police station about the incident. The Officer in Charge of the area police station then arrived and stated that no person should be forced to contribute money towards any fund.",Religious institution or clergy,Buddhist,Present and intervene,Absent/unknown,N/A,NA,Threats,Local community
873,14/Feb/E14,2014-02-25T00:00:00Z,Naula,Matale,NA,"A mob of around 30 people led by members of the Hindu temple committee and the Rural Development Authority forcibly entered the  premises of the Foursquare church while the Sunday worship service was in progress. Previously, leaders of the Hindu temple committee had requested Christians in the village to hand over Rs. 1500.00 as a donation to the Hindu temple fund. The mob, however, was angered that village Christians were not contributing towards the fund and accused the pastor of influencing the Christians to do so. The mob demanded that each Christian family should mandatorily contribute toward the Hindu temple fund. The pastor immediately alerted the area police station about the incident. The Officer in Charge of the area police station then arrived and stated that no person should be forced to contribute money towards any fund.",Religious institution or clergy,Buddhist,Present and intervene,Absent/unknown,N/A,NA,Threats,Institutions
873,14/Feb/E14,2014-02-25T00:00:00Z,Naula,Matale,NA,"A mob of around 30 people led by members of the Hindu temple committee and the Rural Development Authority forcibly entered the  premises of the Foursquare church while the Sunday worship service was in progress. Previously, leaders of the Hindu temple committee had requested Christians in the village to hand over Rs. 1500.00 as a donation to the Hindu temple fund. The mob, however, was angered that village Christians were not contributing towards the fund and accused the pastor of influencing the Christians to do so. The mob demanded that each Christian family should mandatorily contribute toward the Hindu temple fund. The pastor immediately alerted the area police station about the incident. The Officer in Charge of the area police station then arrived and stated that no person should be forced to contribute money towards any fund.",Religious institution or clergy,Buddhist,Present and intervene,Absent/unknown,N/A,NA,Threats,Clergy
873,14/Feb/E14,2014-02-25T00:00:00Z,Naula,Matale,NA,"A mob of around 30 people led by members of the Hindu temple committee and the Rural Development Authority forcibly entered the  premises of the Foursquare church while the Sunday worship service was in progress. Previously, leaders of the Hindu temple committee had requested Christians in the village to hand over Rs. 1500.00 as a donation to the Hindu temple fund. The mob, however, was angered that village Christians were not contributing towards the fund and accused the pastor of influencing the Christians to do so. The mob demanded that each Christian family should mandatorily contribute toward the Hindu temple fund. The pastor immediately alerted the area police station about the incident. The Officer in Charge of the area police station then arrived and stated that no person should be forced to contribute money towards any fund.",Religious institution or clergy,Buddhist,Present and intervene,Absent/unknown,N/A,NA, intimidation or coercion,Local community
873,14/Feb/E14,2014-02-25T00:00:00Z,Naula,Matale,NA,"A mob of around 30 people led by members of the Hindu temple committee and the Rural Development Authority forcibly entered the  premises of the Foursquare church while the Sunday worship service was in progress. Previously, leaders of the Hindu temple committee had requested Christians in the village to hand over Rs. 1500.00 as a donation to the Hindu temple fund. The mob, however, was angered that village Christians were not contributing towards the fund and accused the pastor of influencing the Christians to do so. The mob demanded that each Christian family should mandatorily contribute toward the Hindu temple fund. The pastor immediately alerted the area police station about the incident. The Officer in Charge of the area police station then arrived and stated that no person should be forced to contribute money towards any fund.",Religious institution or clergy,Buddhist,Present and intervene,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
873,14/Feb/E14,2014-02-25T00:00:00Z,Naula,Matale,NA,"A mob of around 30 people led by members of the Hindu temple committee and the Rural Development Authority forcibly entered the  premises of the Foursquare church while the Sunday worship service was in progress. Previously, leaders of the Hindu temple committee had requested Christians in the village to hand over Rs. 1500.00 as a donation to the Hindu temple fund. The mob, however, was angered that village Christians were not contributing towards the fund and accused the pastor of influencing the Christians to do so. The mob demanded that each Christian family should mandatorily contribute toward the Hindu temple fund. The pastor immediately alerted the area police station about the incident. The Officer in Charge of the area police station then arrived and stated that no person should be forced to contribute money towards any fund.",Religious institution or clergy,Buddhist,Present and intervene,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
874,14/Mar/E1,2014-03-02T00:00:00Z,Panchankerni,Trincomalee,NA,A police officer visited the pastor’s premises and questioned the pastor regarding the registration of the Christian Fellowship church.,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Hindu,Present and intervene,Absent/unknown,N/A,NA,Threats,Local community
874,14/Mar/E1,2014-03-02T00:00:00Z,Panchankerni,Trincomalee,NA,A police officer visited the pastor’s premises and questioned the pastor regarding the registration of the Christian Fellowship church.,"Unaffiliated or unidentified individual or group,Religious institution or clergy",Hindu,Present and intervene,Absent/unknown,N/A,NA, intimidation or coercion,Local community
875,14/Mar/E2,2014-03-03T00:00:00Z,Bulathkohupitiya,Kegalle,NA,"During a Christian funeral service, 4 Hindu villagers who were at the funeral home raised objections stating that only Hindu rites should be performed for burials in the public cemetery. This led to an argument between the Christians at the funeral house and the Hindu villagers and Christian man was slapped by one of the Hindu villagers. The area police station was alerted of the incident. Subsequently, 2 police officers arrived and advised the pastor to allow the burial ceremony to be conducted according to Hindu rites. Later, when the pastor and the Christians attempted to enter the public cemetery for the burial, they were obstructed by a large group of Hindu villagers. The burial was then carried out according to Hindu rituals.",Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Absent/unknown,Cited and requesting clarification,NA,Discriminatory practice or action,Place of worship
876,14/Mar/E3,2014-03-04T00:00:00Z,Pavatkodichenai,Batticaloa,NA,The pastor of the Apostolic Church received a letter dated 07th March 2014 from the Divisional Secretariat stating that they had received information that the pastor was leading an unauthorized place of worship and instructing him to submit registration documents to the Divisional Secretariat for further inquiry.,Unaffiliated or unidentified individual or group,Hindu,Actively or tacitly involved,Absent/unknown,N/A,NA,Physical violence,Individual/s
876,14/Mar/E3,2014-03-04T00:00:00Z,Pavatkodichenai,Batticaloa,NA,The pastor of the Apostolic Church received a letter dated 07th March 2014 from the Divisional Secretariat stating that they had received information that the pastor was leading an unauthorized place of worship and instructing him to submit registration documents to the Divisional Secretariat for further inquiry.,Unaffiliated or unidentified individual or group,Hindu,Actively or tacitly involved,Absent/unknown,N/A,NA,Threats,Individual/s
876,14/Mar/E3,2014-03-04T00:00:00Z,Pavatkodichenai,Batticaloa,NA,The pastor of the Apostolic Church received a letter dated 07th March 2014 from the Divisional Secretariat stating that they had received information that the pastor was leading an unauthorized place of worship and instructing him to submit registration documents to the Divisional Secretariat for further inquiry.,Unaffiliated or unidentified individual or group,Hindu,Actively or tacitly involved,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
876,14/Mar/E3,2014-03-04T00:00:00Z,Pavatkodichenai,Batticaloa,NA,The pastor of the Apostolic Church received a letter dated 07th March 2014 from the Divisional Secretariat stating that they had received information that the pastor was leading an unauthorized place of worship and instructing him to submit registration documents to the Divisional Secretariat for further inquiry.,Unaffiliated or unidentified individual or group,Hindu,Actively or tacitly involved,Absent/unknown,N/A,NA,Discriminatory practice or action,Individual/s
877,14/Mar/E4,2014-03-07T00:00:00Z,Sri Jayewardenepura Kotte,Colombo,NA,"While the pastor of the Church of Grace and a few other Christians were praying, 2 police officers visited the pastors’ home and questioned the pastor as to what was going on in his premises. The police officers then informed the pastor that they had received a complaint about prayer meetings conducted at his home. The police officers then took statements from the Christians who were present and questioned them as to why they had gathered at the pastor's home.",Institution or public servant,Unknown or unverifiable,Absent/unknown,Actively or tacitly involved,Cited and requesting clarification,NA,Discriminatory practice or action,Place of worship
878,14/Mar/E5,2014-03-09T00:00:00Z,Warakapola,Kegalle,NA,"A mob of around 60 people led by 6 Buddhist monks gathered outside the pastor’s premises while the Sunday service of the Good News Church was in progress demanded that the pastor show proof of the church’s registration. When the pastor stated there was no registration, the Buddhist monk began to scold the pastor and demanded that the pastor stop all religious activities, stating that, “this is a Buddhist village; you have to stop these prayer meetings”.  The pastor was also falsely accused of unethical conversions and assaulted by the monks. Police officers arrived on the scene only after the mob had dispersed.",Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Absent/unknown,N/A,NA,Discriminatory practice or action,Individual/s
878,14/Mar/E5,2014-03-09T00:00:00Z,Warakapola,Kegalle,NA,"A mob of around 60 people led by 6 Buddhist monks gathered outside the pastor’s premises while the Sunday service of the Good News Church was in progress demanded that the pastor show proof of the church’s registration. When the pastor stated there was no registration, the Buddhist monk began to scold the pastor and demanded that the pastor stop all religious activities, stating that, “this is a Buddhist village; you have to stop these prayer meetings”.  The pastor was also falsely accused of unethical conversions and assaulted by the monks. Police officers arrived on the scene only after the mob had dispersed.",Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Absent/unknown,N/A,NA,Discriminatory practice or action,Institutions
878,14/Mar/E5,2014-03-09T00:00:00Z,Warakapola,Kegalle,NA,"A mob of around 60 people led by 6 Buddhist monks gathered outside the pastor’s premises while the Sunday service of the Good News Church was in progress demanded that the pastor show proof of the church’s registration. When the pastor stated there was no registration, the Buddhist monk began to scold the pastor and demanded that the pastor stop all religious activities, stating that, “this is a Buddhist village; you have to stop these prayer meetings”.  The pastor was also falsely accused of unethical conversions and assaulted by the monks. Police officers arrived on the scene only after the mob had dispersed.",Institution or public servant,Unknown or unverifiable,Actively or tacitly involved,Absent/unknown,N/A,NA,Discriminatory practice or action,Clergy
879,14/Mar/E6,2014-03-09T00:00:00Z,Mahiyangana,Badulla,NA,"50 Buddhist monks and a group of villagers were present for the police inquiry. The monks demanded that the pastor stop all religious worship activities, claiming that villagers did not want a church in the village. Following the inquiry, the SI informed the pastor that he can only conduct prayer meetings for his family members and not for any outsiders. The pastor was also instructed to register his place of worship in the event he wanted to continue with religious worship activities.
(Related to 14/Mar/E6)","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA,Physical violence,Institutions
879,14/Mar/E6,2014-03-09T00:00:00Z,Mahiyangana,Badulla,NA,"50 Buddhist monks and a group of villagers were present for the police inquiry. The monks demanded that the pastor stop all religious worship activities, claiming that villagers did not want a church in the village. Following the inquiry, the SI informed the pastor that he can only conduct prayer meetings for his family members and not for any outsiders. The pastor was also instructed to register his place of worship in the event he wanted to continue with religious worship activities.
(Related to 14/Mar/E6)","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA,Physical violence,Clergy
879,14/Mar/E6,2014-03-09T00:00:00Z,Mahiyangana,Badulla,NA,"50 Buddhist monks and a group of villagers were present for the police inquiry. The monks demanded that the pastor stop all religious worship activities, claiming that villagers did not want a church in the village. Following the inquiry, the SI informed the pastor that he can only conduct prayer meetings for his family members and not for any outsiders. The pastor was also instructed to register his place of worship in the event he wanted to continue with religious worship activities.
(Related to 14/Mar/E6)","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA,Physical violence,Officials
879,14/Mar/E6,2014-03-09T00:00:00Z,Mahiyangana,Badulla,NA,"50 Buddhist monks and a group of villagers were present for the police inquiry. The monks demanded that the pastor stop all religious worship activities, claiming that villagers did not want a church in the village. Following the inquiry, the SI informed the pastor that he can only conduct prayer meetings for his family members and not for any outsiders. The pastor was also instructed to register his place of worship in the event he wanted to continue with religious worship activities.
(Related to 14/Mar/E6)","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA,Threats,Institutions
879,14/Mar/E6,2014-03-09T00:00:00Z,Mahiyangana,Badulla,NA,"50 Buddhist monks and a group of villagers were present for the police inquiry. The monks demanded that the pastor stop all religious worship activities, claiming that villagers did not want a church in the village. Following the inquiry, the SI informed the pastor that he can only conduct prayer meetings for his family members and not for any outsiders. The pastor was also instructed to register his place of worship in the event he wanted to continue with religious worship activities.
(Related to 14/Mar/E6)","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA,Threats,Clergy
879,14/Mar/E6,2014-03-09T00:00:00Z,Mahiyangana,Badulla,NA,"50 Buddhist monks and a group of villagers were present for the police inquiry. The monks demanded that the pastor stop all religious worship activities, claiming that villagers did not want a church in the village. Following the inquiry, the SI informed the pastor that he can only conduct prayer meetings for his family members and not for any outsiders. The pastor was also instructed to register his place of worship in the event he wanted to continue with religious worship activities.
(Related to 14/Mar/E6)","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA,Threats,Officials
879,14/Mar/E6,2014-03-09T00:00:00Z,Mahiyangana,Badulla,NA,"50 Buddhist monks and a group of villagers were present for the police inquiry. The monks demanded that the pastor stop all religious worship activities, claiming that villagers did not want a church in the village. Following the inquiry, the SI informed the pastor that he can only conduct prayer meetings for his family members and not for any outsiders. The pastor was also instructed to register his place of worship in the event he wanted to continue with religious worship activities.
(Related to 14/Mar/E6)","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA, intimidation or coercion,Institutions
879,14/Mar/E6,2014-03-09T00:00:00Z,Mahiyangana,Badulla,NA,"50 Buddhist monks and a group of villagers were present for the police inquiry. The monks demanded that the pastor stop all religious worship activities, claiming that villagers did not want a church in the village. Following the inquiry, the SI informed the pastor that he can only conduct prayer meetings for his family members and not for any outsiders. The pastor was also instructed to register his place of worship in the event he wanted to continue with religious worship activities.
(Related to 14/Mar/E6)","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA, intimidation or coercion,Clergy
879,14/Mar/E6,2014-03-09T00:00:00Z,Mahiyangana,Badulla,NA,"50 Buddhist monks and a group of villagers were present for the police inquiry. The monks demanded that the pastor stop all religious worship activities, claiming that villagers did not want a church in the village. Following the inquiry, the SI informed the pastor that he can only conduct prayer meetings for his family members and not for any outsiders. The pastor was also instructed to register his place of worship in the event he wanted to continue with religious worship activities.
(Related to 14/Mar/E6)","Unaffiliated or unidentified individual or group,Religious institution or clergy",Buddhist,Intervene after the event,Absent/unknown,N/A,NA, intimidation or coercion,Officials
880,14/Mar/E7,2014-03-10T00:00:00Z,Mahiyangana,Badulla,NA,The principal of Welapura Maha Vidyalaya complained to a pastor that his 13 year-old son was defying school regulations by refusing to observe Buddhist rituals. During the meeting the principal also stated that the child could not go on learning Christianity in school. The pastor was advised to remove the child from the school if he was not willing to observe Buddhist rituals and follow Buddhism as a subject.,"Institution or public servant,Religious institution or clergy",Buddhist,Actively or tacitly involved,Absent/unknown,Deemed illegal/unauthorised,NA,Discriminatory practice or action,Place of worship
881,14/Mar/E8,2014-03-31T00:00:00Z,Kalutara,Kalutara,NA,Premises of Jesus Has Risen Ministry set on fire by a group of unidentified persons,Institution or public servant,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Discriminatory practice or action,Individual/s
882,14/Apr/E1,2014-04-04T00:00:00Z,Kalkuda,Batticaloa,NA,"While a group of 5 Christians of the Assemblies of God Church was gathered for prayer, 5 Buddhist monks from the BBS forcibly entered the premises and started to verbally abuse them. The monks shouted death threats, falsely accused the Christians of engaging in unethical conversions and attempted to physically assault one of them. A vehicle of a Christian was also attacked in the incident. The Buddhist monks told Christians that they would be killed if they were to enter the village again.",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
883,14/Apr/E2,2014-04-26T00:00:00Z,Sapugaskanda,Gampaha,NA,"While a group of 30 Christians was engaged in prayer at the New Life Living Church, a mob of 30 persons led by Buddhist monks stormed the premises they were praying in, and demanded that prayer meetings be stopped. The Christians immediately informed the area police station about the incident. The Office in Charge (OIC) of the area police station arrived on the scene and instructed the Christians to stop the prayer meetings. The OIC asserted that prayer meetings cannot be held in the village without prior approval and the Christians needed approval from the Ministry of Religious Affairs to gather for prayer meetings.",Political/social movement or politician,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Individual/s
883,14/Apr/E2,2014-04-26T00:00:00Z,Sapugaskanda,Gampaha,NA,"While a group of 30 Christians was engaged in prayer at the New Life Living Church, a mob of 30 persons led by Buddhist monks stormed the premises they were praying in, and demanded that prayer meetings be stopped. The Christians immediately informed the area police station about the incident. The Office in Charge (OIC) of the area police station arrived on the scene and instructed the Christians to stop the prayer meetings. The OIC asserted that prayer meetings cannot be held in the village without prior approval and the Christians needed approval from the Ministry of Religious Affairs to gather for prayer meetings.",Political/social movement or politician,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Property Damage,Place of worship
883,14/Apr/E2,2014-04-26T00:00:00Z,Sapugaskanda,Gampaha,NA,"While a group of 30 Christians was engaged in prayer at the New Life Living Church, a mob of 30 persons led by Buddhist monks stormed the premises they were praying in, and demanded that prayer meetings be stopped. The Christians immediately informed the area police station about the incident. The Office in Charge (OIC) of the area police station arrived on the scene and instructed the Christians to stop the prayer meetings. The OIC asserted that prayer meetings cannot be held in the village without prior approval and the Christians needed approval from the Ministry of Religious Affairs to gather for prayer meetings.",Political/social movement or politician,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
883,14/Apr/E2,2014-04-26T00:00:00Z,Sapugaskanda,Gampaha,NA,"While a group of 30 Christians was engaged in prayer at the New Life Living Church, a mob of 30 persons led by Buddhist monks stormed the premises they were praying in, and demanded that prayer meetings be stopped. The Christians immediately informed the area police station about the incident. The Office in Charge (OIC) of the area police station arrived on the scene and instructed the Christians to stop the prayer meetings. The OIC asserted that prayer meetings cannot be held in the village without prior approval and the Christians needed approval from the Ministry of Religious Affairs to gather for prayer meetings.",Political/social movement or politician,Buddhist,Absent/unknown,Absent/unknown,N/A,NA,Threats,Place of worship
883,14/Apr/E2,2014-04-26T00:00:00Z,Sapugaskanda,Gampaha,NA,"While a group of 30 Christians was engaged in prayer at the New Life Living Church, a mob of 30 persons led by Buddhist monks stormed the premises they were praying in, and demanded that prayer meetings be stopped. The Christians immediately informed the area police station about the incident. The Office in Charge (OIC) of the area police station arrived on the scene and instructed the Christians to stop the prayer meetings. The OIC asserted that prayer meetings cannot be held in the village without prior approval and the Christians needed approval from the Ministry of Religious Affairs to gather for prayer meetings.",Political/social movement or politician,Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
883,14/Apr/E2,2014-04-26T00:00:00Z,Sapugaskanda,Gampaha,NA,"While a group of 30 Christians was engaged in prayer at the New Life Living Church, a mob of 30 persons led by Buddhist monks stormed the premises they were praying in, and demanded that prayer meetings be stopped. The Christians immediately informed the area police station about the incident. The Office in Charge (OIC) of the area police station arrived on the scene and instructed the Christians to stop the prayer meetings. The OIC asserted that prayer meetings cannot be held in the village without prior approval and the Christians needed approval from the Ministry of Religious Affairs to gather for prayer meetings.",Political/social movement or politician,Buddhist,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Place of worship
884,14/Apr/E3,2014-04-27T00:00:00Z,Bandaragama,Kalutara,NA,"Pastors from Margaya Fellowship of Sri Lanka and Gospel Grace Church received letters from the Divisional Secretary of Koralaipattu, Valaichenai requesting detailed information on church registration documents, bank details, documents relating to land, account details, pastors details and some other confidential information of the church.","Institution or public servant,Religious institution or clergy",Buddhist,Actively or tacitly involved,Absent/unknown,Deemed illegal/unauthorised,NA,Threats,Place of worship
884,14/Apr/E3,2014-04-27T00:00:00Z,Bandaragama,Kalutara,NA,"Pastors from Margaya Fellowship of Sri Lanka and Gospel Grace Church received letters from the Divisional Secretary of Koralaipattu, Valaichenai requesting detailed information on church registration documents, bank details, documents relating to land, account details, pastors details and some other confidential information of the church.","Institution or public servant,Religious institution or clergy",Buddhist,Actively or tacitly involved,Absent/unknown,Deemed illegal/unauthorised,NA, intimidation or coercion,Place of worship
884,14/Apr/E3,2014-04-27T00:00:00Z,Bandaragama,Kalutara,NA,"Pastors from Margaya Fellowship of Sri Lanka and Gospel Grace Church received letters from the Divisional Secretary of Koralaipattu, Valaichenai requesting detailed information on church registration documents, bank details, documents relating to land, account details, pastors details and some other confidential information of the church.","Institution or public servant,Religious institution or clergy",Buddhist,Actively or tacitly involved,Absent/unknown,Deemed illegal/unauthorised,NA,Discriminatory practice or action,Place of worship
885,14/Apr/E4,2014-04-28T00:00:00Z,Valaichenai,Batticaloa,NA,A Christian in Moragahahena received a letter from the Divisional Secretary of the area claiming that prayer meetings held at his premises were unauthorized and giving him a 30-day ultimatum to register the prayer meeting. The letter stated that prior approval from the Ministry of Buddha Sasana and Religious Affairs was necessary to hold prayer meetings at his premises.,Institution or public servant,Unknown or unverifiable,Intervene after the event,Actively or tacitly involved,Cited and requesting clarification,NA,Discriminatory practice or action,Place of worship
886,14/May/E1,2014-05-04T00:00:00Z,Moragahahena,Colombo,NA,"4 Christians travelling back after a prayer meeting were accosted by a mob of 30 villagers. The mob warned the Christians to never enter the village again, stating ""this is our village, you don't belong here!"" The Christians were threatened with assault in the event they continued to come to the village for prayer meetings and specifically instructed to not visit the premises in which prayer meetings were being held.",Institution or public servant,Unknown or unverifiable,Absent/unknown,Actively or tacitly involved,Deemed illegal/unauthorised,NA,Discriminatory practice or action,Place of worship
887,14/May/E2,2014-05-11T00:00:00Z,Madu,Mannar,NA,"The police informed the Christians that they would come to the family’s house at 4 p.m., for a meeting. The police, however, did not arrive on time. While the Christians were waiting for the police to arrive, the Catholic Church in the village began to ring the church bell and summoned villagers to the church through an announcement on a public address system. A few minutes later, around 150 villagers surrounded the home where the Christians were gathered and began to verbally abuse them. 40 people from the crowd forcibly entered the home and also smashed the pastor’s vehicle with poles. The pastor and his wife were assaulted. The police officers arrived at the family’s home after the mob dispersed. The pastor and the Christians were then taken to the police station where they lodged a police complaint on the incident. The Christians were kept at the police station and questioned for approximately 7 hours. None of the attackers were questioned or arrested. (Related to 14/May/E2)",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA,Threats,Individual/s
887,14/May/E2,2014-05-11T00:00:00Z,Madu,Mannar,NA,"The police informed the Christians that they would come to the family’s house at 4 p.m., for a meeting. The police, however, did not arrive on time. While the Christians were waiting for the police to arrive, the Catholic Church in the village began to ring the church bell and summoned villagers to the church through an announcement on a public address system. A few minutes later, around 150 villagers surrounded the home where the Christians were gathered and began to verbally abuse them. 40 people from the crowd forcibly entered the home and also smashed the pastor’s vehicle with poles. The pastor and his wife were assaulted. The police officers arrived at the family’s home after the mob dispersed. The pastor and the Christians were then taken to the police station where they lodged a police complaint on the incident. The Christians were kept at the police station and questioned for approximately 7 hours. None of the attackers were questioned or arrested. (Related to 14/May/E2)",Unaffiliated or unidentified individual or group,Unknown or unverifiable,Absent/unknown,Absent/unknown,N/A,NA, intimidation or coercion,Individual/s
888,14/May/E3,2014-05-12T00:00:00Z,Madu,Mannar,NA,"A female Christian worker attached to the Light House Church in Kandy, along with a Christian family she was visiting, were assaulted by 5 Buddhist monks and 20 youth from the village. The mob then forcibly led the Christian worker to the Buddhist temple in the village and snatched her Bible and National Identity Card. At the temple, she was drenched with water, verbally abused by the mob, and threatened with death by a youth who strangled her and warned her to never to enter the village again. The police later arrived at the temple and dispersed the mob. Following the incident, the Christian woman was informed by the police that a case was filed against her in the Magistrate Courts for unethical conversions.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Christian,Actively or tacitly involved,Absent/unknown,N/A,NA,Property Damage,Individual/s
888,14/May/E3,2014-05-12T00:00:00Z,Madu,Mannar,NA,"A female Christian worker attached to the Light House Church in Kandy, along with a Christian family she was visiting, were assaulted by 5 Buddhist monks and 20 youth from the village. The mob then forcibly led the Christian worker to the Buddhist temple in the village and snatched her Bible and National Identity Card. At the temple, she was drenched with water, verbally abused by the mob, and threatened with death by a youth who strangled her and warned her to never to enter the village again. The police later arrived at the temple and dispersed the mob. Following the incident, the Christian woman was informed by the police that a case was filed against her in the Magistrate Courts for unethical conversions.","Unaffiliated or unidentified individual or group,Religious institution or clergy",Christian,Actively or tacitly involved,Absent/unknown,N/A,NA,Property Damage,Institutions
