country,iso3,year,region,rank,standard_error,number_of_sources,lower_ci,upper_ci,index,value
Solomon Islands,SLB,2021,AP,73,7.313673,3,30.96901,55.03099,Varieties of Democracy Project,34.7638
Solomon Islands,SLB,2021,AP,73,7.313673,3,30.96901,55.03099,World Bank CPIA,35.11188
Solomon Islands,SLB,2021,AP,73,7.313673,3,30.96901,55.03099,CPI score,43
Solomon Islands,SLB,2020,AP,78,7.800267,3,29.20756,54.79244,Global Insights Country Risk Ratings,59
Solomon Islands,SLB,2020,AP,78,7.800267,3,29.20756,54.79244,Varieties of Democracy Project,32
Solomon Islands,SLB,2020,AP,78,7.800267,3,29.20756,54.79244,World Bank CPIA,35
Solomon Islands,SLB,2020,AP,78,7.800267,3,29.20756,54.79244,CPI score,42
Solomon Islands,SLB,2019,AP,77,8.689651,3,27.74897,56.25103,Global Insights Country Risk Ratings,59
Solomon Islands,SLB,2019,AP,77,8.689651,3,27.74897,56.25103,Varieties of Democracy Project,31
Solomon Islands,SLB,2019,AP,77,8.689651,3,27.74897,56.25103,World Bank CPIA,35
Solomon Islands,SLB,2019,AP,77,8.689651,3,27.74897,56.25103,CPI score,42
Solomon Islands,SLB,2018,AP,70,7.38,3,32,56,Global Insights Country Risk Ratings,59
Solomon Islands,SLB,2018,AP,70,7.38,3,32,56,Varieties of Democracy Project,39
Solomon Islands,SLB,2018,AP,70,7.38,3,32,56,World Bank CPIA,35
Solomon Islands,SLB,2018,AP,70,7.38,3,32,56,CPI score,44
Solomon Islands,SLB,2017,AP,85,3.71,3,33,45,Global Insights Country Risk Ratings,47
Solomon Islands,SLB,2017,AP,85,3.71,3,33,45,Varieties of Democracy Project,36
Solomon Islands,SLB,2017,AP,85,3.71,3,33,45,World Bank CPIA,35
Solomon Islands,SLB,2017,AP,85,3.71,3,33,45,CPI score,39
Solomon Islands,SLB,2016,AP,72,3.34,3,36,47,Global Insights Country Risk Ratings,47
Solomon Islands,SLB,2016,AP,72,3.34,3,36,47,Varieties of Democracy Project,44
Solomon Islands,SLB,2016,AP,72,3.34,3,36,47,World Bank CPIA,35
Solomon Islands,SLB,2016,AP,72,3.34,3,36,47,CPI score,42
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,Bertelsmann Foundation Sustainable Governance Index,70.38703
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,Bertelsmann Foundation Transformation Index,60.77211
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,Economist Intelligence Unit Country Ratings,72.20404
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,Global Insights Country Risk Ratings,58.97113
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,IMD World Competitiveness Yearbook,58.17219
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,PERC Asia Risk Guide,47.8816
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,PRS International Country Risk Guide,63.59611
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,Varieties of Democracy Project,69.48725
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,World Economic Forum EOS,55.90219
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,World Justice Project Rule of Law Index,70.61366
South Korea,KOR,2023,AP,32,1.250259,10,60.94957,65.05042,CPI score,63
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,Bertelsmann Foundation Sustainable Governance Index,70
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,Bertelsmann Foundation Transformation Index,61
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,Economist Intelligence Unit Country Ratings,72
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,Global Insights Country Risk Ratings,59
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,IMD World Competitiveness Yearbook,57
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,PERC Asia Risk Guide,55
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,PRS International Country Risk Guide,67
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,Varieties of Democracy Project,67
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,World Economic Forum EOS,57
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,World Justice Project Rule of Law Index,70
South Korea,KOR,2022,AP,31,1.031307,10,61.30865,64.69135,CPI score,63
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,Bertelsmann Foundation Sustainable Governance Index,70.38703
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,Bertelsmann Foundation Transformation Index,60.77211
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,Economist Intelligence Unit Country Ratings,54.73361
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,Global Insights Country Risk Ratings,58.97113
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,IMD World Competitiveness Yearbook,53.12172
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,PERC Asia Risk Guide,53.77033
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,PRS International Country Risk Guide,67.25381
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,Varieties of Democracy Project,70.93406
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,World Economic Forum EOS,61.33846
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,World Justice Project Rule of Law Index,70.61366
South Korea,KOR,2021,AP,32,1.132928,10,60.13633,63.86367,CPI score,62
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,Bertelsmann Foundation Sustainable Governance Index,70
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,Bertelsmann Foundation Transformation Index,61
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,Economist Intelligence Unit Country Ratings,55
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,Global Insights Country Risk Ratings,59
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,IMD World Competitiveness Yearbook,57
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,PERC Asia Risk Guide,53
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,PRS International Country Risk Guide,62
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,Varieties of Democracy Project,71
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,World Economic Forum EOS,54
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,World Justice Project Rule of Law Index,71
South Korea,KOR,2020,AP,33,1.110525,10,59.17874,62.82126,CPI score,61
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,Bertelsmann Foundation Sustainable Governance Index,62
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,Bertelsmann Foundation Transformation Index,61
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,Economist Intelligence Unit Country Ratings,55
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,Global Insights Country Risk Ratings,59
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,IMD World Competitiveness Yearbook,55
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,PERC Asia Risk Guide,47
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,PRS International Country Risk Guide,54
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,Varieties of Democracy Project,71
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,World Economic Forum EOS,54
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,World Justice Project Rule of Law Index,72
South Korea,KOR,2019,AP,39,2.438926,10,55.00016,62.99984,CPI score,59
South Korea,KOR,2018,AP,45,2.74,10,53,61,Bertelsmann Foundation Sustainable Governance Index,62
South Korea,KOR,2018,AP,45,2.74,10,53,61,Bertelsmann Foundation Transformation Index,53
South Korea,KOR,2018,AP,45,2.74,10,53,61,Economist Intelligence Unit Country Ratings,55
South Korea,KOR,2018,AP,45,2.74,10,53,61,Global Insights Country Risk Ratings,59
South Korea,KOR,2018,AP,45,2.74,10,53,61,IMD World Competitiveness Yearbook,50
South Korea,KOR,2018,AP,45,2.74,10,53,61,PERC Asia Risk Guide,42
South Korea,KOR,2018,AP,45,2.74,10,53,61,PRS International Country Risk Guide,50
South Korea,KOR,2018,AP,45,2.74,10,53,61,Varieties of Democracy Project,70
South Korea,KOR,2018,AP,45,2.74,10,53,61,World Economic Forum EOS,56
South Korea,KOR,2018,AP,45,2.74,10,53,61,World Justice Project Rule of Law Index,69
South Korea,KOR,2018,AP,45,2.74,10,53,61,CPI score,57
South Korea,KOR,2017,AP,51,2.24,10,50,58,Bertelsmann Foundation Sustainable Governance Index,53
South Korea,KOR,2017,AP,51,2.24,10,50,58,Bertelsmann Foundation Transformation Index,53
South Korea,KOR,2017,AP,51,2.24,10,50,58,Economist Intelligence Unit Country Ratings,55
South Korea,KOR,2017,AP,51,2.24,10,50,58,Global Insights Country Risk Ratings,59
South Korea,KOR,2017,AP,51,2.24,10,50,58,IMD World Competitiveness Yearbook,46
South Korea,KOR,2017,AP,51,2.24,10,50,58,PERC Asia Risk Guide,45
South Korea,KOR,2017,AP,51,2.24,10,50,58,PRS International Country Risk Guide,50
South Korea,KOR,2017,AP,51,2.24,10,50,58,Varieties of Democracy Project,60
South Korea,KOR,2017,AP,51,2.24,10,50,58,World Economic Forum EOS,55
South Korea,KOR,2017,AP,51,2.24,10,50,58,World Justice Project Rule of Law Index,69
South Korea,KOR,2017,AP,51,2.24,10,50,58,CPI score,54
South Korea,KOR,2016,AP,52,2.33,9,49,57,Bertelsmann Foundation Sustainable Governance Index,52
South Korea,KOR,2016,AP,52,2.33,9,49,57,Bertelsmann Foundation Transformation Index,57
South Korea,KOR,2016,AP,52,2.33,9,49,57,Economist Intelligence Unit Country Ratings,54
South Korea,KOR,2016,AP,52,2.33,9,49,57,Global Insights Country Risk Ratings,47
South Korea,KOR,2016,AP,52,2.33,9,49,57,IMD World Competitiveness Yearbook,47
South Korea,KOR,2016,AP,52,2.33,9,49,57,PERC Asia Risk Guide,50
South Korea,KOR,2016,AP,52,2.33,9,49,57,PRS International Country Risk Guide,50
South Korea,KOR,2016,AP,52,2.33,9,49,57,World Economic Forum EOS,49
South Korea,KOR,2016,AP,52,2.33,9,49,57,World Justice Project Rule of Law Index,69
South Korea,KOR,2016,AP,52,2.33,9,49,57,CPI score,53
South Korea,KOR,2015,AP,43,2.2899999618530273,9,50,58,Bertelsmann Foundation Sustainable Governance Index,57
South Korea,KOR,2015,AP,43,2.2899999618530273,9,50,58,Bertelsmann Foundation Transformation Index,58
South Korea,KOR,2015,AP,43,2.2899999618530273,9,50,58,Economist Intelligence Unit Country Ratings,54
South Korea,KOR,2015,AP,43,2.2899999618530273,9,50,58,Global Insights Country Risk Ratings,52
South Korea,KOR,2015,AP,43,2.2899999618530273,9,50,58,IMD World Competitiveness Yearbook,51
South Korea,KOR,2015,AP,43,2.2899999618530273,9,50,58,PERC Asia Risk Guide,46
South Korea,KOR,2015,AP,43,2.2899999618530273,9,50,58,PRS International Country Risk Guide,50
South Korea,KOR,2015,AP,43,2.2899999618530273,9,50,58,World Economic Forum EOS,52
South Korea,KOR,2015,AP,43,2.2899999618530273,9,50,58,World Justice Project Rule of Law Index,70
South Korea,KOR,2015,AP,43,2.2899999618530273,9,50,58,CPI score,54
South Korea,KOR,2014,AP,44,2.640000104904175,9,51,59,Bertelsmann Foundation Sustainable Governance Index,57
South Korea,KOR,2014,AP,44,2.640000104904175,9,51,59,Bertelsmann Foundation Transformation Index,58
South Korea,KOR,2014,AP,44,2.640000104904175,9,51,59,Economist Intelligence Unit Country Ratings,54
South Korea,KOR,2014,AP,44,2.640000104904175,9,51,59,Global Insights Country Risk Ratings,52
South Korea,KOR,2014,AP,44,2.640000104904175,9,51,59,IMD World Competitiveness Yearbook,50
South Korea,KOR,2014,AP,44,2.640000104904175,9,51,59,PERC Asia Risk Guide,44
South Korea,KOR,2014,AP,44,2.640000104904175,9,51,59,PRS International Country Risk Guide,50
South Korea,KOR,2014,AP,44,2.640000104904175,9,51,59,World Economic Forum EOS,53
South Korea,KOR,2014,AP,44,2.640000104904175,9,51,59,World Justice Project Rule of Law Index,73
South Korea,KOR,2014,AP,44,2.640000104904175,9,51,59,CPI score,55
South Korea,KOR,2013,AP,46,2.4,10,51,59,Bertelsmann Foundation Sustainable Governance Index,57
South Korea,KOR,2013,AP,46,2.4,10,51,59,Bertelsmann Foundation Transformation Index,58
South Korea,KOR,2013,AP,46,2.4,10,51,59,Economist Intelligence Unit Country Ratings,54
South Korea,KOR,2013,AP,46,2.4,10,51,59,Global Insights Country Risk Ratings,52
South Korea,KOR,2013,AP,46,2.4,10,51,59,IMD World Competitiveness Yearbook,59
South Korea,KOR,2013,AP,46,2.4,10,51,59,PERC Asia Risk Guide,46
South Korea,KOR,2013,AP,46,2.4,10,51,59,PRS International Country Risk Guide,50
South Korea,KOR,2013,AP,46,2.4,10,51,59,World Economic Forum EOS,44
South Korea,KOR,2013,AP,46,2.4,10,51,59,World Justice Project Rule of Law Index,67
South Korea,KOR,2013,AP,46,2.4,10,51,59,CPI score,55
South Korea,KOR,2012,AP,45,2.4,10,52,60,Bertelsmann Foundation Sustainable Governance Index,57
South Korea,KOR,2012,AP,45,2.4,10,52,60,Bertelsmann Foundation Transformation Index,66
South Korea,KOR,2012,AP,45,2.4,10,52,60,Economist Intelligence Unit Country Ratings,54
South Korea,KOR,2012,AP,45,2.4,10,52,60,Global Insights Country Risk Ratings,52
South Korea,KOR,2012,AP,45,2.4,10,52,60,IMD World Competitiveness Yearbook,55
South Korea,KOR,2012,AP,45,2.4,10,52,60,PERC Asia Risk Guide,47
South Korea,KOR,2012,AP,45,2.4,10,52,60,PRS International Country Risk Guide,50
South Korea,KOR,2012,AP,45,2.4,10,52,60,World Economic Forum EOS,48
South Korea,KOR,2012,AP,45,2.4,10,52,60,World Justice Project Rule of Law Index,67
South Korea,KOR,2012,AP,45,2.4,10,52,60,CPI score,56
Sri Lanka,LKA,2023,AP,115,0.6168234,8,32.98841,35.01159,Bertelsmann Foundation Transformation Index,32.8455
Sri Lanka,LKA,2023,AP,115,0.6168234,8,32.98841,35.01159,Economist Intelligence Unit Country Ratings,37.26319
Sri Lanka,LKA,2023,AP,115,0.6168234,8,32.98841,35.01159,Global Insights Country Risk Ratings,34.50329
Sri Lanka,LKA,2023,AP,115,0.6168234,8,32.98841,35.01159,PRS International Country Risk Guide,32.41864
Sri Lanka,LKA,2023,AP,115,0.6168234,8,32.98841,35.01159,Varieties of Democracy Project,38.38083
Sri Lanka,LKA,2023,AP,115,0.6168234,8,32.98841,35.01159,World Bank CPIA,35.11188
Sri Lanka,LKA,2023,AP,115,0.6168234,8,32.98841,35.01159,World Economic Forum EOS,30.12381
Sri Lanka,LKA,2023,AP,115,0.6168234,8,32.98841,35.01159,World Justice Project Rule of Law Index,32.88596
Sri Lanka,LKA,2023,AP,115,0.6168234,8,32.98841,35.01159,CPI score,34
Sri Lanka,LKA,2022,AP,101,0.8000863,7,34.68786,37.31214,Bertelsmann Foundation Transformation Index,37
Sri Lanka,LKA,2022,AP,101,0.8000863,7,34.68786,37.31214,Economist Intelligence Unit Country Ratings,37
Sri Lanka,LKA,2022,AP,101,0.8000863,7,34.68786,37.31214,Global Insights Country Risk Ratings,35
Sri Lanka,LKA,2022,AP,101,0.8000863,7,34.68786,37.31214,PRS International Country Risk Guide,32
Sri Lanka,LKA,2022,AP,101,0.8000863,7,34.68786,37.31214,Varieties of Democracy Project,35
Sri Lanka,LKA,2022,AP,101,0.8000863,7,34.68786,37.31214,World Economic Forum EOS,41
Sri Lanka,LKA,2022,AP,101,0.8000863,7,34.68786,37.31214,World Justice Project Rule of Law Index,33
Sri Lanka,LKA,2022,AP,101,0.8000863,7,34.68786,37.31214,CPI score,36
Sri Lanka,LKA,2021,AP,102,0.9939778,7,35.36491,38.63509,Bertelsmann Foundation Transformation Index,36.83502
Sri Lanka,LKA,2021,AP,102,0.9939778,7,35.36491,38.63509,Economist Intelligence Unit Country Ratings,37.26319
Sri Lanka,LKA,2021,AP,102,0.9939778,7,35.36491,38.63509,Global Insights Country Risk Ratings,34.50329
Sri Lanka,LKA,2021,AP,102,0.9939778,7,35.36491,38.63509,PRS International Country Risk Guide,32.41864
Sri Lanka,LKA,2021,AP,102,0.9939778,7,35.36491,38.63509,Varieties of Democracy Project,38.38083
Sri Lanka,LKA,2021,AP,102,0.9939778,7,35.36491,38.63509,World Economic Forum EOS,44.32823
Sri Lanka,LKA,2021,AP,102,0.9939778,7,35.36491,38.63509,World Justice Project Rule of Law Index,36.47907
Sri Lanka,LKA,2021,AP,102,0.9939778,7,35.36491,38.63509,CPI score,37
Sri Lanka,LKA,2020,AP,94,1.169462,8,36.08208,39.91792,Bertelsmann Foundation Transformation Index,45
Sri Lanka,LKA,2020,AP,94,1.169462,8,36.08208,39.91792,Economist Intelligence Unit Country Ratings,37
Sri Lanka,LKA,2020,AP,94,1.169462,8,36.08208,39.91792,Global Insights Country Risk Ratings,35
Sri Lanka,LKA,2020,AP,94,1.169462,8,36.08208,39.91792,PRS International Country Risk Guide,32
Sri Lanka,LKA,2020,AP,94,1.169462,8,36.08208,39.91792,Varieties of Democracy Project,44
Sri Lanka,LKA,2020,AP,94,1.169462,8,36.08208,39.91792,World Bank CPIA,35
Sri Lanka,LKA,2020,AP,94,1.169462,8,36.08208,39.91792,World Economic Forum EOS,43
Sri Lanka,LKA,2020,AP,94,1.169462,8,36.08208,39.91792,World Justice Project Rule of Law Index,33
Sri Lanka,LKA,2020,AP,94,1.169462,8,36.08208,39.91792,CPI score,38
Sri Lanka,LKA,2019,AP,93,2.113032,7,34.53463,41.46537,Bertelsmann Foundation Transformation Index,45
Sri Lanka,LKA,2019,AP,93,2.113032,7,34.53463,41.46537,Economist Intelligence Unit Country Ratings,37
Sri Lanka,LKA,2019,AP,93,2.113032,7,34.53463,41.46537,Global Insights Country Risk Ratings,35
Sri Lanka,LKA,2019,AP,93,2.113032,7,34.53463,41.46537,PRS International Country Risk Guide,32
Sri Lanka,LKA,2019,AP,93,2.113032,7,34.53463,41.46537,Varieties of Democracy Project,42
Sri Lanka,LKA,2019,AP,93,2.113032,7,34.53463,41.46537,World Economic Forum EOS,43
Sri Lanka,LKA,2019,AP,93,2.113032,7,34.53463,41.46537,World Justice Project Rule of Law Index,30
Sri Lanka,LKA,2019,AP,93,2.113032,7,34.53463,41.46537,CPI score,38
Sri Lanka,LKA,2018,AP,89,1.85,7,35,41,Bertelsmann Foundation Transformation Index,41
Sri Lanka,LKA,2018,AP,89,1.85,7,35,41,Economist Intelligence Unit Country Ratings,37
Sri Lanka,LKA,2018,AP,89,1.85,7,35,41,Global Insights Country Risk Ratings,35
Sri Lanka,LKA,2018,AP,89,1.85,7,35,41,PRS International Country Risk Guide,32
Sri Lanka,LKA,2018,AP,89,1.85,7,35,41,Varieties of Democracy Project,46
Sri Lanka,LKA,2018,AP,89,1.85,7,35,41,World Economic Forum EOS,42
Sri Lanka,LKA,2018,AP,89,1.85,7,35,41,World Justice Project Rule of Law Index,34
Sri Lanka,LKA,2018,AP,89,1.85,7,35,41,CPI score,38
Sri Lanka,LKA,2017,AP,91,1.82,7,35,41,Bertelsmann Foundation Transformation Index,41
Sri Lanka,LKA,2017,AP,91,1.82,7,35,41,Economist Intelligence Unit Country Ratings,37
Sri Lanka,LKA,2017,AP,91,1.82,7,35,41,Global Insights Country Risk Ratings,35
Sri Lanka,LKA,2017,AP,91,1.82,7,35,41,PRS International Country Risk Guide,38
Sri Lanka,LKA,2017,AP,91,1.82,7,35,41,Varieties of Democracy Project,48
Sri Lanka,LKA,2017,AP,91,1.82,7,35,41,World Economic Forum EOS,36
Sri Lanka,LKA,2017,AP,91,1.82,7,35,41,World Justice Project Rule of Law Index,34
Sri Lanka,LKA,2017,AP,91,1.82,7,35,41,CPI score,38
Sri Lanka,LKA,2016,AP,95,1.64,7,34,39,Bertelsmann Foundation Transformation Index,28
Sri Lanka,LKA,2016,AP,95,1.64,7,34,39,Economist Intelligence Unit Country Ratings,37
Sri Lanka,LKA,2016,AP,95,1.64,7,34,39,Global Insights Country Risk Ratings,34
Sri Lanka,LKA,2016,AP,95,1.64,7,34,39,PRS International Country Risk Guide,41
Sri Lanka,LKA,2016,AP,95,1.64,7,34,39,World Bank CPIA,35
Sri Lanka,LKA,2016,AP,95,1.64,7,34,39,World Economic Forum EOS,41
Sri Lanka,LKA,2016,AP,95,1.64,7,34,39,World Justice Project Rule of Law Index,38
Sri Lanka,LKA,2016,AP,95,1.64,7,34,39,CPI score,36
Sri Lanka,LKA,2015,AP,83,2.0899999141693115,7,34,40,Bertelsmann Foundation Transformation Index,28
Sri Lanka,LKA,2015,AP,83,2.0899999141693115,7,34,40,Economist Intelligence Unit Country Ratings,38
Sri Lanka,LKA,2015,AP,83,2.0899999141693115,7,34,40,Global Insights Country Risk Ratings,42
Sri Lanka,LKA,2015,AP,83,2.0899999141693115,7,34,40,PRS International Country Risk Guide,41
Sri Lanka,LKA,2015,AP,83,2.0899999141693115,7,34,40,World Bank CPIA,35
Sri Lanka,LKA,2015,AP,83,2.0899999141693115,7,34,40,World Economic Forum EOS,44
Sri Lanka,LKA,2015,AP,83,2.0899999141693115,7,34,40,World Justice Project Rule of Law Index,34
Sri Lanka,LKA,2015,AP,83,2.0899999141693115,7,34,40,CPI score,37
Sri Lanka,LKA,2014,AP,85,2.180000066757202,7,34,42,Bertelsmann Foundation Transformation Index,28
Sri Lanka,LKA,2014,AP,85,2.180000066757202,7,34,42,Economist Intelligence Unit Country Ratings,38
Sri Lanka,LKA,2014,AP,85,2.180000066757202,7,34,42,Global Insights Country Risk Ratings,42
Sri Lanka,LKA,2014,AP,85,2.180000066757202,7,34,42,PRS International Country Risk Guide,41
Sri Lanka,LKA,2014,AP,85,2.180000066757202,7,34,42,World Bank CPIA,35
Sri Lanka,LKA,2014,AP,85,2.180000066757202,7,34,42,World Economic Forum EOS,39
Sri Lanka,LKA,2014,AP,85,2.180000066757202,7,34,42,World Justice Project Rule of Law Index,45
Sri Lanka,LKA,2014,AP,85,2.180000066757202,7,34,42,CPI score,38
Sri Lanka,LKA,2013,AP,91,2.1,7,34,40,Bertelsmann Foundation Transformation Index,28
Sri Lanka,LKA,2013,AP,91,2.1,7,34,40,Economist Intelligence Unit Country Ratings,38
Sri Lanka,LKA,2013,AP,91,2.1,7,34,40,Global Insights Country Risk Ratings,42
Sri Lanka,LKA,2013,AP,91,2.1,7,34,40,PRS International Country Risk Guide,41
Sri Lanka,LKA,2013,AP,91,2.1,7,34,40,World Bank CPIA,35
Sri Lanka,LKA,2013,AP,91,2.1,7,34,40,World Economic Forum EOS,35
Sri Lanka,LKA,2013,AP,91,2.1,7,34,40,World Justice Project Rule of Law Index,44
Sri Lanka,LKA,2013,AP,91,2.1,7,34,40,CPI score,37
Sri Lanka,LKA,2012,AP,79,1.3,7,38,42,Bertelsmann Foundation Transformation Index,36
Sri Lanka,LKA,2012,AP,79,1.3,7,38,42,Economist Intelligence Unit Country Ratings,38
Sri Lanka,LKA,2012,AP,79,1.3,7,38,42,Global Insights Country Risk Ratings,42
Sri Lanka,LKA,2012,AP,79,1.3,7,38,42,PRS International Country Risk Guide,41
Sri Lanka,LKA,2012,AP,79,1.3,7,38,42,World Bank CPIA,35
Sri Lanka,LKA,2012,AP,79,1.3,7,38,42,World Economic Forum EOS,43
Sri Lanka,LKA,2012,AP,79,1.3,7,38,42,World Justice Project Rule of Law Index,44
Sri Lanka,LKA,2012,AP,79,1.3,7,38,42,CPI score,40
Thailand,THA,2023,AP,108,0.8833423,9,33.55132,36.44868,Bertelsmann Foundation Transformation Index,32.8455
Thailand,THA,2023,AP,108,0.8833423,9,33.55132,36.44868,Economist Intelligence Unit Country Ratings,37.26319
Thailand,THA,2023,AP,108,0.8833423,9,33.55132,36.44868,Global Insights Country Risk Ratings,34.50329
Thailand,THA,2023,AP,108,0.8833423,9,33.55132,36.44868,IMD World Competitiveness Yearbook,42.76396
Thailand,THA,2023,AP,108,0.8833423,9,33.55132,36.44868,PERC Asia Risk Guide,37.47819
Thailand,THA,2023,AP,108,0.8833423,9,33.55132,36.44868,PRS International Country Risk Guide,32.41864
Thailand,THA,2023,AP,108,0.8833423,9,33.55132,36.44868,Varieties of Democracy Project,26.08294
Thailand,THA,2023,AP,108,0.8833423,9,33.55132,36.44868,World Economic Forum EOS,36.43689
Thailand,THA,2023,AP,108,0.8833423,9,33.55132,36.44868,World Justice Project Rule of Law Index,32.88596
Thailand,THA,2023,AP,108,0.8833423,9,33.55132,36.44868,CPI score,35
Thailand,THA,2022,AP,101,1.091841,9,34.20938,37.79062,Bertelsmann Foundation Transformation Index,37
Thailand,THA,2022,AP,101,1.091841,9,34.20938,37.79062,Economist Intelligence Unit Country Ratings,37
Thailand,THA,2022,AP,101,1.091841,9,34.20938,37.79062,Global Insights Country Risk Ratings,35
Thailand,THA,2022,AP,101,1.091841,9,34.20938,37.79062,IMD World Competitiveness Yearbook,43
Thailand,THA,2022,AP,101,1.091841,9,34.20938,37.79062,PERC Asia Risk Guide,35
Thailand,THA,2022,AP,101,1.091841,9,34.20938,37.79062,PRS International Country Risk Guide,32
Thailand,THA,2022,AP,101,1.091841,9,34.20938,37.79062,Varieties of Democracy Project,26
Thailand,THA,2022,AP,101,1.091841,9,34.20938,37.79062,World Economic Forum EOS,45
Thailand,THA,2022,AP,101,1.091841,9,34.20938,37.79062,World Justice Project Rule of Law Index,34
Thailand,THA,2022,AP,101,1.091841,9,34.20938,37.79062,CPI score,36
Thailand,THA,2021,AP,110,0.8400027,9,33.61819,36.38181,Bertelsmann Foundation Transformation Index,36.83502
Thailand,THA,2021,AP,110,0.8400027,9,33.61819,36.38181,Economist Intelligence Unit Country Ratings,37.26319
Thailand,THA,2021,AP,110,0.8400027,9,33.61819,36.38181,Global Insights Country Risk Ratings,34.50329
Thailand,THA,2021,AP,110,0.8400027,9,33.61819,36.38181,IMD World Competitiveness Yearbook,38.9119
Thailand,THA,2021,AP,110,0.8400027,9,33.61819,36.38181,PERC Asia Risk Guide,35.71157
Thailand,THA,2021,AP,110,0.8400027,9,33.61819,36.38181,PRS International Country Risk Guide,32.41864
Thailand,THA,2021,AP,110,0.8400027,9,33.61819,36.38181,Varieties of Democracy Project,26.08294
Thailand,THA,2021,AP,110,0.8400027,9,33.61819,36.38181,World Economic Forum EOS,41.52242
Thailand,THA,2021,AP,110,0.8400027,9,33.61819,36.38181,World Justice Project Rule of Law Index,34.68251
Thailand,THA,2021,AP,110,0.8400027,9,33.61819,36.38181,CPI score,35
Thailand,THA,2020,AP,104,1.307877,9,33.85508,38.14492,Bertelsmann Foundation Transformation Index,37
Thailand,THA,2020,AP,104,1.307877,9,33.85508,38.14492,Economist Intelligence Unit Country Ratings,37
Thailand,THA,2020,AP,104,1.307877,9,33.85508,38.14492,Global Insights Country Risk Ratings,35
Thailand,THA,2020,AP,104,1.307877,9,33.85508,38.14492,IMD World Competitiveness Yearbook,41
Thailand,THA,2020,AP,104,1.307877,9,33.85508,38.14492,PERC Asia Risk Guide,38
Thailand,THA,2020,AP,104,1.307877,9,33.85508,38.14492,PRS International Country Risk Guide,32
Thailand,THA,2020,AP,104,1.307877,9,33.85508,38.14492,Varieties of Democracy Project,20
Thailand,THA,2020,AP,104,1.307877,9,33.85508,38.14492,World Economic Forum EOS,43
Thailand,THA,2020,AP,104,1.307877,9,33.85508,38.14492,World Justice Project Rule of Law Index,38
