country_name,year,index,value,index_text
Papua New Guinea,1957,v2x_partipdem,0.038,Participatory democracy index
Papua New Guinea,1957,v2x_delibdem,0.037,Deliberative democracy index
Papua New Guinea,1957,v2x_egaldem,0.07,Egalitarian democracy index
Papua New Guinea,1958,v2x_polyarchy,0.194,Electoral democracy index
Papua New Guinea,1958,v2x_libdem,0.192,Liberal democracy index
Papua New Guinea,1958,v2x_partipdem,0.038,Participatory democracy index
Papua New Guinea,1958,v2x_delibdem,0.037,Deliberative democracy index
Papua New Guinea,1958,v2x_egaldem,0.07,Egalitarian democracy index
Papua New Guinea,1959,v2x_polyarchy,0.194,Electoral democracy index
Papua New Guinea,1959,v2x_libdem,0.192,Liberal democracy index
Papua New Guinea,1959,v2x_partipdem,0.038,Participatory democracy index
Papua New Guinea,1959,v2x_delibdem,0.037,Deliberative democracy index
Papua New Guinea,1959,v2x_egaldem,0.07,Egalitarian democracy index
Papua New Guinea,1960,v2x_polyarchy,0.233,Electoral democracy index
Papua New Guinea,1960,v2x_libdem,0.206,Liberal democracy index
Papua New Guinea,1960,v2x_partipdem,0.087,Participatory democracy index
Papua New Guinea,1960,v2x_delibdem,0.057,Deliberative democracy index
Papua New Guinea,1960,v2x_egaldem,0.079,Egalitarian democracy index
Papua New Guinea,1961,v2x_polyarchy,0.24,Electoral democracy index
Papua New Guinea,1961,v2x_libdem,0.209,Liberal democracy index
Papua New Guinea,1961,v2x_partipdem,0.088,Participatory democracy index
Papua New Guinea,1961,v2x_delibdem,0.058,Deliberative democracy index
Papua New Guinea,1961,v2x_egaldem,0.081,Egalitarian democracy index
Papua New Guinea,1962,v2x_polyarchy,0.242,Electoral democracy index
Papua New Guinea,1962,v2x_libdem,0.209,Liberal democracy index
Papua New Guinea,1962,v2x_partipdem,0.088,Participatory democracy index
Papua New Guinea,1962,v2x_delibdem,0.059,Deliberative democracy index
Papua New Guinea,1962,v2x_egaldem,0.082,Egalitarian democracy index
Papua New Guinea,1963,v2x_polyarchy,0.242,Electoral democracy index
Papua New Guinea,1963,v2x_libdem,0.209,Liberal democracy index
Papua New Guinea,1963,v2x_partipdem,0.088,Participatory democracy index
Papua New Guinea,1963,v2x_delibdem,0.059,Deliberative democracy index
Papua New Guinea,1963,v2x_egaldem,0.082,Egalitarian democracy index
Papua New Guinea,1964,v2x_polyarchy,0.291,Electoral democracy index
Papua New Guinea,1964,v2x_libdem,0.229,Liberal democracy index
Papua New Guinea,1964,v2x_partipdem,0.111,Participatory democracy index
Papua New Guinea,1964,v2x_delibdem,0.071,Deliberative democracy index
Papua New Guinea,1964,v2x_egaldem,0.098,Egalitarian democracy index
Papua New Guinea,1965,v2x_polyarchy,0.291,Electoral democracy index
Papua New Guinea,1965,v2x_libdem,0.233,Liberal democracy index
Papua New Guinea,1965,v2x_partipdem,0.111,Participatory democracy index
Papua New Guinea,1965,v2x_delibdem,0.071,Deliberative democracy index
Papua New Guinea,1965,v2x_egaldem,0.098,Egalitarian democracy index
Papua New Guinea,1966,v2x_polyarchy,0.291,Electoral democracy index
Papua New Guinea,1966,v2x_libdem,0.233,Liberal democracy index
Papua New Guinea,1966,v2x_partipdem,0.111,Participatory democracy index
Papua New Guinea,1966,v2x_delibdem,0.071,Deliberative democracy index
Papua New Guinea,1966,v2x_egaldem,0.098,Egalitarian democracy index
Papua New Guinea,1967,v2x_polyarchy,0.291,Electoral democracy index
Papua New Guinea,1967,v2x_libdem,0.233,Liberal democracy index
Papua New Guinea,1967,v2x_partipdem,0.111,Participatory democracy index
Papua New Guinea,1967,v2x_delibdem,0.071,Deliberative democracy index
Papua New Guinea,1967,v2x_egaldem,0.098,Egalitarian democracy index
Papua New Guinea,1968,v2x_polyarchy,0.29,Electoral democracy index
Papua New Guinea,1968,v2x_libdem,0.232,Liberal democracy index
Papua New Guinea,1968,v2x_partipdem,0.111,Participatory democracy index
Papua New Guinea,1968,v2x_delibdem,0.07,Deliberative democracy index
Papua New Guinea,1968,v2x_egaldem,0.097,Egalitarian democracy index
Papua New Guinea,1969,v2x_polyarchy,0.29,Electoral democracy index
Papua New Guinea,1969,v2x_libdem,0.232,Liberal democracy index
Papua New Guinea,1969,v2x_partipdem,0.111,Participatory democracy index
Papua New Guinea,1969,v2x_delibdem,0.07,Deliberative democracy index
Papua New Guinea,1969,v2x_egaldem,0.097,Egalitarian democracy index
Papua New Guinea,1970,v2x_polyarchy,0.305,Electoral democracy index
Papua New Guinea,1970,v2x_libdem,0.235,Liberal democracy index
Papua New Guinea,1970,v2x_partipdem,0.128,Participatory democracy index
Papua New Guinea,1970,v2x_delibdem,0.189,Deliberative democracy index
Papua New Guinea,1970,v2x_egaldem,0.124,Egalitarian democracy index
Papua New Guinea,1971,v2x_polyarchy,0.305,Electoral democracy index
Papua New Guinea,1971,v2x_libdem,0.235,Liberal democracy index
Papua New Guinea,1971,v2x_partipdem,0.128,Participatory democracy index
Papua New Guinea,1971,v2x_delibdem,0.189,Deliberative democracy index
Papua New Guinea,1971,v2x_egaldem,0.124,Egalitarian democracy index
Papua New Guinea,1972,v2x_polyarchy,0.312,Electoral democracy index
Papua New Guinea,1972,v2x_libdem,0.247,Liberal democracy index
Papua New Guinea,1972,v2x_partipdem,0.131,Participatory democracy index
Papua New Guinea,1972,v2x_delibdem,0.191,Deliberative democracy index
Papua New Guinea,1972,v2x_egaldem,0.126,Egalitarian democracy index
Papua New Guinea,1973,v2x_polyarchy,0.521,Electoral democracy index
Papua New Guinea,1973,v2x_libdem,0.358,Liberal democracy index
Papua New Guinea,1973,v2x_partipdem,0.221,Participatory democracy index
Papua New Guinea,1973,v2x_delibdem,0.287,Deliberative democracy index
Papua New Guinea,1973,v2x_egaldem,0.203,Egalitarian democracy index
Papua New Guinea,1974,v2x_polyarchy,0.521,Electoral democracy index
Papua New Guinea,1974,v2x_libdem,0.358,Liberal democracy index
Papua New Guinea,1974,v2x_partipdem,0.237,Participatory democracy index
Papua New Guinea,1974,v2x_delibdem,0.287,Deliberative democracy index
Papua New Guinea,1974,v2x_egaldem,0.203,Egalitarian democracy index
Papua New Guinea,1975,v2x_polyarchy,0.577,Electoral democracy index
Papua New Guinea,1975,v2x_libdem,0.445,Liberal democracy index
Papua New Guinea,1975,v2x_partipdem,0.342,Participatory democracy index
Papua New Guinea,1975,v2x_delibdem,0.317,Deliberative democracy index
Papua New Guinea,1975,v2x_egaldem,0.318,Egalitarian democracy index
Papua New Guinea,1976,v2x_polyarchy,0.577,Electoral democracy index
Papua New Guinea,1976,v2x_libdem,0.445,Liberal democracy index
Papua New Guinea,1976,v2x_partipdem,0.342,Participatory democracy index
Papua New Guinea,1976,v2x_delibdem,0.317,Deliberative democracy index
Papua New Guinea,1976,v2x_egaldem,0.318,Egalitarian democracy index
Papua New Guinea,1977,v2x_polyarchy,0.569,Electoral democracy index
Papua New Guinea,1977,v2x_libdem,0.437,Liberal democracy index
Papua New Guinea,1977,v2x_partipdem,0.339,Participatory democracy index
Papua New Guinea,1977,v2x_delibdem,0.313,Deliberative democracy index
Papua New Guinea,1977,v2x_egaldem,0.313,Egalitarian democracy index
Papua New Guinea,1978,v2x_polyarchy,0.561,Electoral democracy index
Papua New Guinea,1978,v2x_libdem,0.43,Liberal democracy index
Papua New Guinea,1978,v2x_partipdem,0.334,Participatory democracy index
Papua New Guinea,1978,v2x_delibdem,0.35,Deliberative democracy index
Papua New Guinea,1978,v2x_egaldem,0.31,Egalitarian democracy index
Papua New Guinea,1979,v2x_polyarchy,0.561,Electoral democracy index
Papua New Guinea,1979,v2x_libdem,0.43,Liberal democracy index
Papua New Guinea,1979,v2x_partipdem,0.334,Participatory democracy index
Papua New Guinea,1979,v2x_delibdem,0.35,Deliberative democracy index
Papua New Guinea,1979,v2x_egaldem,0.31,Egalitarian democracy index
Papua New Guinea,1980,v2x_polyarchy,0.557,Electoral democracy index
Papua New Guinea,1980,v2x_libdem,0.426,Liberal democracy index
Papua New Guinea,1980,v2x_partipdem,0.334,Participatory democracy index
Papua New Guinea,1980,v2x_delibdem,0.341,Deliberative democracy index
Papua New Guinea,1980,v2x_egaldem,0.307,Egalitarian democracy index
Papua New Guinea,1981,v2x_polyarchy,0.557,Electoral democracy index
Papua New Guinea,1981,v2x_libdem,0.426,Liberal democracy index
Papua New Guinea,1981,v2x_partipdem,0.334,Participatory democracy index
Papua New Guinea,1981,v2x_delibdem,0.341,Deliberative democracy index
Papua New Guinea,1981,v2x_egaldem,0.307,Egalitarian democracy index
Papua New Guinea,1982,v2x_polyarchy,0.552,Electoral democracy index
Papua New Guinea,1982,v2x_libdem,0.424,Liberal democracy index
Papua New Guinea,1982,v2x_partipdem,0.331,Participatory democracy index
Papua New Guinea,1982,v2x_delibdem,0.339,Deliberative democracy index
Papua New Guinea,1982,v2x_egaldem,0.305,Egalitarian democracy index
Papua New Guinea,1983,v2x_polyarchy,0.549,Electoral democracy index
Papua New Guinea,1983,v2x_libdem,0.422,Liberal democracy index
Papua New Guinea,1983,v2x_partipdem,0.328,Participatory democracy index
Papua New Guinea,1983,v2x_delibdem,0.337,Deliberative democracy index
Papua New Guinea,1983,v2x_egaldem,0.303,Egalitarian democracy index
Papua New Guinea,1984,v2x_polyarchy,0.549,Electoral democracy index
Papua New Guinea,1984,v2x_libdem,0.422,Liberal democracy index
Papua New Guinea,1984,v2x_partipdem,0.328,Participatory democracy index
Papua New Guinea,1984,v2x_delibdem,0.337,Deliberative democracy index
Papua New Guinea,1984,v2x_egaldem,0.303,Egalitarian democracy index
Papua New Guinea,1985,v2x_polyarchy,0.549,Electoral democracy index
Papua New Guinea,1985,v2x_libdem,0.422,Liberal democracy index
Papua New Guinea,1985,v2x_partipdem,0.328,Participatory democracy index
Papua New Guinea,1985,v2x_delibdem,0.337,Deliberative democracy index
Papua New Guinea,1985,v2x_egaldem,0.303,Egalitarian democracy index
Papua New Guinea,1986,v2x_polyarchy,0.549,Electoral democracy index
Papua New Guinea,1986,v2x_libdem,0.422,Liberal democracy index
Papua New Guinea,1986,v2x_partipdem,0.328,Participatory democracy index
Papua New Guinea,1986,v2x_delibdem,0.337,Deliberative democracy index
Papua New Guinea,1986,v2x_egaldem,0.303,Egalitarian democracy index
Papua New Guinea,1987,v2x_polyarchy,0.541,Electoral democracy index
Papua New Guinea,1987,v2x_libdem,0.417,Liberal democracy index
Papua New Guinea,1987,v2x_partipdem,0.328,Participatory democracy index
Papua New Guinea,1987,v2x_delibdem,0.334,Deliberative democracy index
Papua New Guinea,1987,v2x_egaldem,0.299,Egalitarian democracy index
Papua New Guinea,1988,v2x_polyarchy,0.535,Electoral democracy index
Papua New Guinea,1988,v2x_libdem,0.412,Liberal democracy index
Papua New Guinea,1988,v2x_partipdem,0.325,Participatory democracy index
Papua New Guinea,1988,v2x_delibdem,0.331,Deliberative democracy index
Papua New Guinea,1988,v2x_egaldem,0.296,Egalitarian democracy index
Papua New Guinea,1989,v2x_polyarchy,0.533,Electoral democracy index
Papua New Guinea,1989,v2x_libdem,0.412,Liberal democracy index
Papua New Guinea,1989,v2x_partipdem,0.323,Participatory democracy index
Papua New Guinea,1989,v2x_delibdem,0.329,Deliberative democracy index
Papua New Guinea,1989,v2x_egaldem,0.293,Egalitarian democracy index
Papua New Guinea,1990,v2x_polyarchy,0.533,Electoral democracy index
Papua New Guinea,1990,v2x_libdem,0.412,Liberal democracy index
Papua New Guinea,1990,v2x_partipdem,0.323,Participatory democracy index
Papua New Guinea,1990,v2x_delibdem,0.329,Deliberative democracy index
Papua New Guinea,1990,v2x_egaldem,0.293,Egalitarian democracy index
Papua New Guinea,1991,v2x_polyarchy,0.533,Electoral democracy index
Papua New Guinea,1991,v2x_libdem,0.412,Liberal democracy index
Papua New Guinea,1991,v2x_partipdem,0.323,Participatory democracy index
Papua New Guinea,1991,v2x_delibdem,0.329,Deliberative democracy index
Papua New Guinea,1991,v2x_egaldem,0.293,Egalitarian democracy index
Papua New Guinea,1992,v2x_polyarchy,0.529,Electoral democracy index
Papua New Guinea,1992,v2x_libdem,0.409,Liberal democracy index
Papua New Guinea,1992,v2x_partipdem,0.321,Participatory democracy index
Papua New Guinea,1992,v2x_delibdem,0.327,Deliberative democracy index
Papua New Guinea,1992,v2x_egaldem,0.292,Egalitarian democracy index
Papua New Guinea,1993,v2x_polyarchy,0.526,Electoral democracy index
Papua New Guinea,1993,v2x_libdem,0.407,Liberal democracy index
Papua New Guinea,1993,v2x_partipdem,0.319,Participatory democracy index
Papua New Guinea,1993,v2x_delibdem,0.325,Deliberative democracy index
Papua New Guinea,1993,v2x_egaldem,0.291,Egalitarian democracy index
Papua New Guinea,1994,v2x_polyarchy,0.526,Electoral democracy index
Papua New Guinea,1994,v2x_libdem,0.407,Liberal democracy index
Papua New Guinea,1994,v2x_partipdem,0.319,Participatory democracy index
Papua New Guinea,1994,v2x_delibdem,0.325,Deliberative democracy index
Papua New Guinea,1994,v2x_egaldem,0.297,Egalitarian democracy index
Papua New Guinea,1995,v2x_polyarchy,0.526,Electoral democracy index
Papua New Guinea,1995,v2x_libdem,0.407,Liberal democracy index
Papua New Guinea,1995,v2x_partipdem,0.319,Participatory democracy index
Papua New Guinea,1995,v2x_delibdem,0.325,Deliberative democracy index
Papua New Guinea,1995,v2x_egaldem,0.297,Egalitarian democracy index
Papua New Guinea,1996,v2x_polyarchy,0.526,Electoral democracy index
Papua New Guinea,1996,v2x_libdem,0.407,Liberal democracy index
Papua New Guinea,1996,v2x_partipdem,0.319,Participatory democracy index
Papua New Guinea,1996,v2x_delibdem,0.325,Deliberative democracy index
Papua New Guinea,1996,v2x_egaldem,0.297,Egalitarian democracy index
Papua New Guinea,1997,v2x_polyarchy,0.524,Electoral democracy index
Papua New Guinea,1997,v2x_libdem,0.407,Liberal democracy index
Papua New Guinea,1997,v2x_partipdem,0.319,Participatory democracy index
Papua New Guinea,1997,v2x_delibdem,0.325,Deliberative democracy index
Papua New Guinea,1997,v2x_egaldem,0.297,Egalitarian democracy index
Papua New Guinea,1998,v2x_polyarchy,0.524,Electoral democracy index
Papua New Guinea,1998,v2x_libdem,0.408,Liberal democracy index
Papua New Guinea,1998,v2x_partipdem,0.319,Participatory democracy index
Papua New Guinea,1998,v2x_delibdem,0.325,Deliberative democracy index
Papua New Guinea,1998,v2x_egaldem,0.296,Egalitarian democracy index
Papua New Guinea,1999,v2x_polyarchy,0.524,Electoral democracy index
Papua New Guinea,1999,v2x_libdem,0.408,Liberal democracy index
Papua New Guinea,1999,v2x_partipdem,0.319,Participatory democracy index
Papua New Guinea,1999,v2x_delibdem,0.325,Deliberative democracy index
Papua New Guinea,1999,v2x_egaldem,0.296,Egalitarian democracy index
Papua New Guinea,2000,v2x_polyarchy,0.524,Electoral democracy index
Papua New Guinea,2000,v2x_libdem,0.408,Liberal democracy index
Papua New Guinea,2000,v2x_partipdem,0.319,Participatory democracy index
Papua New Guinea,2000,v2x_delibdem,0.325,Deliberative democracy index
Papua New Guinea,2000,v2x_egaldem,0.3,Egalitarian democracy index
Papua New Guinea,2001,v2x_polyarchy,0.524,Electoral democracy index
Papua New Guinea,2001,v2x_libdem,0.408,Liberal democracy index
Papua New Guinea,2001,v2x_partipdem,0.319,Participatory democracy index
Papua New Guinea,2001,v2x_delibdem,0.325,Deliberative democracy index
Papua New Guinea,2001,v2x_egaldem,0.3,Egalitarian democracy index
Papua New Guinea,2002,v2x_polyarchy,0.523,Electoral democracy index
Papua New Guinea,2002,v2x_libdem,0.406,Liberal democracy index
Papua New Guinea,2002,v2x_partipdem,0.317,Participatory democracy index
Papua New Guinea,2002,v2x_delibdem,0.322,Deliberative democracy index
Papua New Guinea,2002,v2x_egaldem,0.299,Egalitarian democracy index
Papua New Guinea,2003,v2x_polyarchy,0.523,Electoral democracy index
Papua New Guinea,2003,v2x_libdem,0.405,Liberal democracy index
Papua New Guinea,2003,v2x_partipdem,0.316,Participatory democracy index
Papua New Guinea,2003,v2x_delibdem,0.319,Deliberative democracy index
Papua New Guinea,2003,v2x_egaldem,0.298,Egalitarian democracy index
Papua New Guinea,2004,v2x_polyarchy,0.514,Electoral democracy index
Papua New Guinea,2004,v2x_libdem,0.398,Liberal democracy index
Papua New Guinea,2004,v2x_partipdem,0.312,Participatory democracy index
Papua New Guinea,2004,v2x_delibdem,0.316,Deliberative democracy index
Papua New Guinea,2004,v2x_egaldem,0.295,Egalitarian democracy index
Papua New Guinea,2005,v2x_polyarchy,0.514,Electoral democracy index
Papua New Guinea,2005,v2x_libdem,0.398,Liberal democracy index
Papua New Guinea,2005,v2x_partipdem,0.312,Participatory democracy index
Papua New Guinea,2005,v2x_delibdem,0.316,Deliberative democracy index
Papua New Guinea,2005,v2x_egaldem,0.295,Egalitarian democracy index
Papua New Guinea,2006,v2x_polyarchy,0.514,Electoral democracy index
Papua New Guinea,2006,v2x_libdem,0.398,Liberal democracy index
Papua New Guinea,2006,v2x_partipdem,0.312,Participatory democracy index
Papua New Guinea,2006,v2x_delibdem,0.316,Deliberative democracy index
Papua New Guinea,2006,v2x_egaldem,0.295,Egalitarian democracy index
Papua New Guinea,2007,v2x_polyarchy,0.488,Electoral democracy index
Papua New Guinea,2007,v2x_libdem,0.382,Liberal democracy index
Papua New Guinea,2007,v2x_partipdem,0.298,Participatory democracy index
Papua New Guinea,2007,v2x_delibdem,0.303,Deliberative democracy index
Papua New Guinea,2007,v2x_egaldem,0.281,Egalitarian democracy index
Papua New Guinea,2008,v2x_polyarchy,0.463,Electoral democracy index
Papua New Guinea,2008,v2x_libdem,0.367,Liberal democracy index
Papua New Guinea,2008,v2x_partipdem,0.285,Participatory democracy index
Papua New Guinea,2008,v2x_delibdem,0.291,Deliberative democracy index
Papua New Guinea,2008,v2x_egaldem,0.267,Egalitarian democracy index
Papua New Guinea,2009,v2x_polyarchy,0.463,Electoral democracy index
Papua New Guinea,2009,v2x_libdem,0.367,Liberal democracy index
Papua New Guinea,2009,v2x_partipdem,0.285,Participatory democracy index
Papua New Guinea,2009,v2x_delibdem,0.291,Deliberative democracy index
Papua New Guinea,2009,v2x_egaldem,0.267,Egalitarian democracy index
Papua New Guinea,2010,v2x_polyarchy,0.466,Electoral democracy index
Papua New Guinea,2010,v2x_libdem,0.367,Liberal democracy index
Papua New Guinea,2010,v2x_partipdem,0.287,Participatory democracy index
Papua New Guinea,2010,v2x_delibdem,0.28,Deliberative democracy index
Papua New Guinea,2010,v2x_egaldem,0.266,Egalitarian democracy index
Papua New Guinea,2011,v2x_polyarchy,0.464,Electoral democracy index
Papua New Guinea,2011,v2x_libdem,0.361,Liberal democracy index
Papua New Guinea,2011,v2x_partipdem,0.287,Participatory democracy index
Papua New Guinea,2011,v2x_delibdem,0.27,Deliberative democracy index
Papua New Guinea,2011,v2x_egaldem,0.265,Egalitarian democracy index
Papua New Guinea,2012,v2x_polyarchy,0.449,Electoral democracy index
Papua New Guinea,2012,v2x_libdem,0.35,Liberal democracy index
Papua New Guinea,2012,v2x_partipdem,0.276,Participatory democracy index
Papua New Guinea,2012,v2x_delibdem,0.264,Deliberative democracy index
Papua New Guinea,2012,v2x_egaldem,0.253,Egalitarian democracy index
Papua New Guinea,2013,v2x_polyarchy,0.439,Electoral democracy index
Papua New Guinea,2013,v2x_libdem,0.344,Liberal democracy index
Papua New Guinea,2013,v2x_partipdem,0.271,Participatory democracy index
Papua New Guinea,2013,v2x_delibdem,0.258,Deliberative democracy index
Papua New Guinea,2013,v2x_egaldem,0.245,Egalitarian democracy index
Papua New Guinea,2014,v2x_polyarchy,0.442,Electoral democracy index
Papua New Guinea,2014,v2x_libdem,0.346,Liberal democracy index
Papua New Guinea,2014,v2x_partipdem,0.275,Participatory democracy index
Papua New Guinea,2014,v2x_delibdem,0.259,Deliberative democracy index
Papua New Guinea,2014,v2x_egaldem,0.249,Egalitarian democracy index
Papua New Guinea,2015,v2x_polyarchy,0.437,Electoral democracy index
Papua New Guinea,2015,v2x_libdem,0.342,Liberal democracy index
Papua New Guinea,2015,v2x_partipdem,0.271,Participatory democracy index
Papua New Guinea,2015,v2x_delibdem,0.257,Deliberative democracy index
Papua New Guinea,2015,v2x_egaldem,0.247,Egalitarian democracy index
Papua New Guinea,2016,v2x_polyarchy,0.437,Electoral democracy index
Papua New Guinea,2016,v2x_libdem,0.344,Liberal democracy index
Papua New Guinea,2016,v2x_partipdem,0.271,Participatory democracy index
Papua New Guinea,2016,v2x_delibdem,0.257,Deliberative democracy index
Papua New Guinea,2016,v2x_egaldem,0.247,Egalitarian democracy index
Papua New Guinea,2017,v2x_polyarchy,0.439,Electoral democracy index
Papua New Guinea,2017,v2x_libdem,0.342,Liberal democracy index
Papua New Guinea,2017,v2x_partipdem,0.272,Participatory democracy index
Papua New Guinea,2017,v2x_delibdem,0.243,Deliberative democracy index
Papua New Guinea,2017,v2x_egaldem,0.247,Egalitarian democracy index
Papua New Guinea,2018,v2x_polyarchy,0.45,Electoral democracy index
Papua New Guinea,2018,v2x_libdem,0.351,Liberal democracy index
Papua New Guinea,2018,v2x_partipdem,0.276,Participatory democracy index
Papua New Guinea,2018,v2x_delibdem,0.248,Deliberative democracy index
Papua New Guinea,2018,v2x_egaldem,0.253,Egalitarian democracy index
Papua New Guinea,2019,v2x_polyarchy,0.453,Electoral democracy index
Papua New Guinea,2019,v2x_libdem,0.348,Liberal democracy index
Papua New Guinea,2019,v2x_partipdem,0.278,Participatory democracy index
Papua New Guinea,2019,v2x_delibdem,0.266,Deliberative democracy index
Papua New Guinea,2019,v2x_egaldem,0.255,Egalitarian democracy index
Papua New Guinea,2020,v2x_polyarchy,0.455,Electoral democracy index
Papua New Guinea,2020,v2x_libdem,0.354,Liberal democracy index
Papua New Guinea,2020,v2x_partipdem,0.278,Participatory democracy index
Papua New Guinea,2020,v2x_delibdem,0.283,Deliberative democracy index
Papua New Guinea,2020,v2x_egaldem,0.252,Egalitarian democracy index
Papua New Guinea,2021,v2x_polyarchy,0.455,Electoral democracy index
Papua New Guinea,2021,v2x_libdem,0.352,Liberal democracy index
Papua New Guinea,2021,v2x_partipdem,0.278,Participatory democracy index
Papua New Guinea,2021,v2x_delibdem,0.279,Deliberative democracy index
Papua New Guinea,2021,v2x_egaldem,0.253,Egalitarian democracy index
Papua New Guinea,2022,v2x_polyarchy,0.469,Electoral democracy index
Papua New Guinea,2022,v2x_libdem,0.372,Liberal democracy index
Papua New Guinea,2022,v2x_partipdem,0.286,Participatory democracy index
Papua New Guinea,2022,v2x_delibdem,0.286,Deliberative democracy index
Papua New Guinea,2022,v2x_egaldem,0.269,Egalitarian democracy index
Papua New Guinea,2023,v2x_polyarchy,0.475,Electoral democracy index
Papua New Guinea,2023,v2x_libdem,0.383,Liberal democracy index
Papua New Guinea,2023,v2x_partipdem,0.289,Participatory democracy index
Papua New Guinea,2023,v2x_delibdem,0.289,Deliberative democracy index
Papua New Guinea,2023,v2x_egaldem,0.277,Egalitarian democracy index
China,1789,v2x_polyarchy,0.037,Electoral democracy index
China,1789,v2x_libdem,0.014,Liberal democracy index
China,1789,v2x_partipdem,0.013,Participatory democracy index
China,1789,v2x_delibdem,NA,Deliberative democracy index
China,1789,v2x_egaldem,NA,Egalitarian democracy index
China,1790,v2x_polyarchy,0.037,Electoral democracy index
China,1790,v2x_libdem,0.014,Liberal democracy index
China,1790,v2x_partipdem,0.013,Participatory democracy index
China,1790,v2x_delibdem,NA,Deliberative democracy index
China,1790,v2x_egaldem,NA,Egalitarian democracy index
China,1791,v2x_polyarchy,0.037,Electoral democracy index
China,1791,v2x_libdem,0.014,Liberal democracy index
China,1791,v2x_partipdem,0.013,Participatory democracy index
China,1791,v2x_delibdem,NA,Deliberative democracy index
China,1791,v2x_egaldem,NA,Egalitarian democracy index
China,1792,v2x_polyarchy,0.037,Electoral democracy index
China,1792,v2x_libdem,0.014,Liberal democracy index
China,1792,v2x_partipdem,0.013,Participatory democracy index
China,1792,v2x_delibdem,NA,Deliberative democracy index
China,1792,v2x_egaldem,NA,Egalitarian democracy index
China,1793,v2x_polyarchy,0.037,Electoral democracy index
China,1793,v2x_libdem,0.014,Liberal democracy index
China,1793,v2x_partipdem,0.013,Participatory democracy index
China,1793,v2x_delibdem,NA,Deliberative democracy index
China,1793,v2x_egaldem,NA,Egalitarian democracy index
China,1794,v2x_polyarchy,0.037,Electoral democracy index
China,1794,v2x_libdem,0.014,Liberal democracy index
China,1794,v2x_partipdem,0.013,Participatory democracy index
China,1794,v2x_delibdem,NA,Deliberative democracy index
China,1794,v2x_egaldem,NA,Egalitarian democracy index
China,1795,v2x_polyarchy,0.037,Electoral democracy index
China,1795,v2x_libdem,0.014,Liberal democracy index
China,1795,v2x_partipdem,0.013,Participatory democracy index
China,1795,v2x_delibdem,NA,Deliberative democracy index
China,1795,v2x_egaldem,NA,Egalitarian democracy index
China,1796,v2x_polyarchy,0.037,Electoral democracy index
China,1796,v2x_libdem,0.014,Liberal democracy index
China,1796,v2x_partipdem,0.013,Participatory democracy index
China,1796,v2x_delibdem,NA,Deliberative democracy index
China,1796,v2x_egaldem,NA,Egalitarian democracy index
China,1797,v2x_polyarchy,0.037,Electoral democracy index
China,1797,v2x_libdem,0.014,Liberal democracy index
China,1797,v2x_partipdem,0.013,Participatory democracy index
China,1797,v2x_delibdem,NA,Deliberative democracy index
China,1797,v2x_egaldem,NA,Egalitarian democracy index
China,1798,v2x_polyarchy,0.037,Electoral democracy index
China,1798,v2x_libdem,0.014,Liberal democracy index
China,1798,v2x_partipdem,0.013,Participatory democracy index
China,1798,v2x_delibdem,NA,Deliberative democracy index
China,1798,v2x_egaldem,NA,Egalitarian democracy index
China,1799,v2x_polyarchy,0.037,Electoral democracy index
China,1799,v2x_libdem,0.014,Liberal democracy index
China,1799,v2x_partipdem,0.013,Participatory democracy index
China,1799,v2x_delibdem,NA,Deliberative democracy index
China,1799,v2x_egaldem,NA,Egalitarian democracy index
China,1800,v2x_polyarchy,0.037,Electoral democracy index
China,1800,v2x_libdem,0.014,Liberal democracy index
China,1800,v2x_partipdem,0.013,Participatory democracy index
China,1800,v2x_delibdem,NA,Deliberative democracy index
China,1800,v2x_egaldem,NA,Egalitarian democracy index
China,1801,v2x_polyarchy,0.037,Electoral democracy index
China,1801,v2x_libdem,0.014,Liberal democracy index
China,1801,v2x_partipdem,0.013,Participatory democracy index
China,1801,v2x_delibdem,NA,Deliberative democracy index
China,1801,v2x_egaldem,NA,Egalitarian democracy index
China,1802,v2x_polyarchy,0.037,Electoral democracy index
China,1802,v2x_libdem,0.014,Liberal democracy index
China,1802,v2x_partipdem,0.013,Participatory democracy index
China,1802,v2x_delibdem,NA,Deliberative democracy index
China,1802,v2x_egaldem,NA,Egalitarian democracy index
China,1803,v2x_polyarchy,0.037,Electoral democracy index
China,1803,v2x_libdem,0.014,Liberal democracy index
China,1803,v2x_partipdem,0.013,Participatory democracy index
China,1803,v2x_delibdem,NA,Deliberative democracy index
China,1803,v2x_egaldem,NA,Egalitarian democracy index
China,1804,v2x_polyarchy,0.037,Electoral democracy index
China,1804,v2x_libdem,0.014,Liberal democracy index
China,1804,v2x_partipdem,0.013,Participatory democracy index
China,1804,v2x_delibdem,NA,Deliberative democracy index
China,1804,v2x_egaldem,NA,Egalitarian democracy index
China,1805,v2x_polyarchy,0.037,Electoral democracy index
China,1805,v2x_libdem,0.014,Liberal democracy index
China,1805,v2x_partipdem,0.013,Participatory democracy index
China,1805,v2x_delibdem,NA,Deliberative democracy index
China,1805,v2x_egaldem,NA,Egalitarian democracy index
China,1806,v2x_polyarchy,0.037,Electoral democracy index
China,1806,v2x_libdem,0.014,Liberal democracy index
China,1806,v2x_partipdem,0.013,Participatory democracy index
China,1806,v2x_delibdem,NA,Deliberative democracy index
China,1806,v2x_egaldem,NA,Egalitarian democracy index
